Band,Channel,Wavelength,RSR
16,4,874.1918,0.57605
16,4,875.1805,0.45352
16,4,876.1849,0.30969
16,4,877.1812,0.17027
16,4,878.1935,0.08204
16,4,879.1761,0.04236
16,4,880.1774,0.02448
16,4,881.1761,0.01575
16,4,882.1742,0.0104
16,4,882.2992,0.01
16,5,851.6703,0.01
16,5,852.2896,0.01423
16,5,853.272,0.02757
16,5,854.2711,0.05203
16,5,855.2877,0.09457
16,5,856.2761,0.15982
16,5,857.2857,0.25354
16,5,858.2714,0.36829
16,5,859.2826,0.50133
16,5,860.2739,0.63387
16,5,861.2707,0.7579
16,5,862.274,0.86205
16,5,863.2847,0.93874
16,5,864.2785,0.98478
16,5,865.2791,1.0
16,5,866.2857,0.99301
16,5,867.2724,0.97916
16,5,868.2868,0.96613
16,5,869.278,0.95765
16,5,870.2686,0.93628
16,5,871.2818,0.8752
16,5,872.2906,0.78205
16,5,873.2696,0.67821
16,5,874.2903,0.56326
16,5,875.279,0.43909
16,5,876.2834,0.29465
16,5,877.2797,0.15921
16,5,878.292,0.07645
16,5,879.2746,0.03986
16,5,880.2759,0.02337
16,5,881.2746,0.01497
16,5,882.2727,0.01003
16,5,882.2821,0.01
16,6,851.5717,0.01
16,6,852.3207,0.01539
16,6,853.3031,0.02905
16,6,854.3022,0.05394
16,6,855.3188,0.09795
16,6,856.3072,0.16293
16,6,857.3168,0.25691
16,6,858.3025,0.37314
16,6,859.3137,0.50355
16,6,860.305,0.63779
16,6,861.3018,0.76272
16,6,862.3051,0.86242
16,6,863.3158,0.94463
16,6,864.3096,0.98489
16,6,865.3102,1.0
16,6,866.3168,0.99567
16,6,867.3035,0.97798
16,6,868.3179,0.96802
16,6,869.3091,0.95772
16,6,870.2997,0.93397
16,6,871.3129,0.87256
16,6,872.3218,0.77779
16,6,873.3007,0.67905
16,6,874.3214,0.56066
16,6,875.3101,0.43808
16,6,876.3145,0.2927
16,6,877.3108,0.16053
16,6,878.3231,0.07451
16,6,879.3057,0.04018
16,6,880.307,0.0234
16,6,881.3057,0.01463
16,6,882.3038,0.01018
16,6,882.3578,0.01
16,7,851.4409,0.01
16,7,852.3046,0.01619
16,7,853.287,0.02963
16,7,854.2861,0.05452
16,7,855.3027,0.0974
16,7,856.2911,0.1619
16,7,857.3008,0.25481
16,7,858.2864,0.36812
16,7,859.2977,0.49751
16,7,860.2889,0.63174
16,7,861.2858,0.75458
16,7,862.2891,0.85784
16,7,863.2997,0.94062
16,7,864.2936,0.97981
16,7,865.2941,1.0
16,7,866.3008,0.99618
16,7,867.2875,0.9792
16,7,868.3019,0.97198
16,7,869.293,0.95826
16,7,870.2836,0.93295
16,7,871.2969,0.86941
16,7,872.3057,0.77861
16,7,873.2847,0.67984
16,7,874.3054,0.56097
16,7,875.2941,0.44183
16,7,876.2985,0.2977
16,7,877.2947,0.16435
16,7,878.3071,0.07609
16,7,879.2897,0.0419
16,7,880.291,0.02363
16,7,881.2897,0.01517
16,7,882.2878,0.01044
16,7,882.4135,0.01
16,8,851.5368,0.01
16,8,852.1566,0.01402
16,8,853.139,0.02656
16,8,854.1381,0.0503
16,8,855.1547,0.09092
16,8,856.1431,0.15263
16,8,857.1527,0.24213
16,8,858.1384,0.35203
16,8,859.1496,0.4807
16,8,860.1409,0.61166
16,8,861.1377,0.73815
16,8,862.141,0.84732
16,8,863.1517,0.92888
16,8,864.1455,0.98097
16,8,865.1461,1.0
16,8,866.1527,0.99875
16,8,867.1394,0.9906
16,8,868.1538,0.97797
16,8,869.145,0.96817
16,8,870.1356,0.94029
16,8,871.1488,0.882
16,8,872.1577,0.79264
16,8,873.1366,0.69247
16,8,874.1573,0.57942
16,8,875.146,0.45737
16,8,876.1504,0.31574
16,8,877.1467,0.17726
16,8,878.159,0.08595
16,8,879.1416,0.04403
16,8,880.1429,0.02557
16,8,881.1416,0.01604
16,8,882.1397,0.01066
16,8,882.3397,0.01
16,9,851.4545,0.01
16,9,851.9429,0.01323
16,9,852.9253,0.02521
16,9,853.9244,0.04734
16,9,854.941,0.08573
16,9,855.9294,0.14446
16,9,856.939,0.22882
16,9,857.9247,0.33345
16,9,858.9359,0.45576
16,9,859.9272,0.58477
16,9,860.924,0.71304
16,9,861.9273,0.82783
16,9,862.938,0.91979
16,9,863.9318,0.973
16,9,864.9324,0.99798
16,9,865.939,1.0
16,9,866.9257,0.99322
16,9,867.9401,0.989
16,9,868.9313,0.98035
16,9,869.9219,0.95184
16,9,870.9351,0.88902
16,9,871.944,0.80306
16,9,872.9229,0.71238
16,9,873.9436,0.60848
16,9,874.9323,0.49867
16,9,875.9367,0.3624
16,9,876.933,0.21555
16,9,877.9453,0.10443
16,9,878.9279,0.05297
16,9,879.9292,0.02944
16,9,880.9279,0.01785
16,9,881.926,0.01192
16,9,882.4145,0.01
16,10,851.4545,0.01
16,10,851.9429,0.01323
16,10,852.9253,0.02521
16,10,853.9244,0.04734
16,10,854.941,0.08573
16,10,855.9294,0.14446
16,10,856.939,0.22882
16,10,857.9247,0.33345
16,10,858.9359,0.45576
16,10,859.9272,0.58477
16,10,860.924,0.71304
16,10,861.9273,0.82783
16,10,862.938,0.91979
16,10,863.9318,0.973
16,10,864.9324,0.99798
16,10,865.939,1.0
16,10,866.9257,0.99322
16,10,867.9401,0.989
16,10,868.9313,0.98035
16,10,869.9219,0.95184
16,10,870.9351,0.88902
16,10,871.944,0.80306
16,10,872.9229,0.71238
16,10,873.9436,0.60848
16,10,874.9323,0.49867
16,10,875.9367,0.3624
16,10,876.933,0.21555
16,10,877.9453,0.10443
16,10,878.9279,0.05297
16,10,879.9292,0.02944
16,10,880.9279,0.01785
16,10,881.926,0.01192
16,10,882.4145,0.01
