Band,Channel,Wavelength,RSR
19,10,943.0705,0.98998
19,10,946.0682,0.98206
19,10,949.0614,0.96282
19,10,952.071,0.89748
19,10,955.0627,0.75545
19,10,958.0627,0.56451
19,10,961.0555,0.38498
19,10,964.0545,0.24457
19,10,967.0555,0.14902
19,10,970.0613,0.0876
19,10,973.0621,0.05179
19,10,976.0726,0.03247
19,10,979.0641,0.02257
19,10,982.0735,0.01721
19,10,985.0681,0.01357
19,10,988.0725,0.01079
19,10,989.0233,0.01
