Band,Channel,Wavelength,RSR
6,11,1623.5356,0.99313
6,11,1625.5771,0.99624
6,11,1627.5345,1.0
6,11,1629.5555,0.99843
6,11,1631.5411,0.97691
6,11,1633.5394,0.93625
6,11,1635.5488,0.86468
6,11,1637.5668,0.76614
6,11,1639.5392,0.64978
6,11,1641.5641,0.5269
6,11,1643.5365,0.41261
6,11,1645.5542,0.31108
6,11,1647.5631,0.20742
6,11,1649.5605,0.11822
6,11,1651.5442,0.07362
6,11,1653.5618,0.05033
6,11,1655.5632,0.03706
6,11,1657.5488,0.02412
6,11,1659.5682,0.0136
6,11,1660.8359,0.01
6,12,1595.4006,0.01
6,12,1596.9772,0.01339
6,12,1598.9484,0.01968
6,12,1600.9572,0.03035
6,12,1602.951,0.04823
6,12,1604.9786,0.07859
6,12,1606.9412,0.12512
6,12,1608.9381,0.19451
6,12,1610.9703,0.29199
6,12,1612.944,0.40579
6,12,1614.9594,0.54921
6,12,1616.972,0.70405
6,12,1618.9385,0.84571
6,12,1620.9585,0.9525
6,12,1622.9396,0.9841
6,12,1624.9811,0.99335
6,12,1626.9385,0.99978
6,12,1628.9595,1.0
6,12,1630.9451,0.9828
6,12,1632.9434,0.94915
6,12,1634.9528,0.88661
6,12,1636.9707,0.79776
6,12,1638.9431,0.68792
6,12,1640.968,0.56653
6,12,1642.9404,0.44983
6,12,1644.9581,0.33836
6,12,1646.967,0.22252
6,12,1648.9645,0.12768
6,12,1650.9481,0.08125
6,12,1652.9657,0.05528
6,12,1654.9672,0.04026
6,12,1656.9528,0.02554
6,12,1658.9722,0.01413
6,12,1660.4368,0.01
6,13,1595.3624,0.01
6,13,1597.0728,0.01393
6,13,1599.0439,0.02045
6,13,1601.0527,0.03202
6,13,1603.0466,0.05096
6,13,1605.0742,0.08288
6,13,1607.0367,0.1303
6,13,1609.0337,0.20132
6,13,1611.0659,0.30073
6,13,1613.0396,0.41573
6,13,1615.0549,0.55853
6,13,1617.0676,0.70953
6,13,1619.0341,0.84795
6,13,1621.0541,0.95337
6,13,1623.0352,0.98282
6,13,1625.0767,0.99464
6,13,1627.0341,1.0
6,13,1629.0551,0.9986
6,13,1631.0406,0.97911
6,13,1633.0389,0.94134
6,13,1635.0483,0.8767
6,13,1637.0663,0.78847
6,13,1639.0387,0.67978
6,13,1641.0636,0.56058
6,13,1643.036,0.44587
6,13,1645.0537,0.33821
6,13,1647.0626,0.22183
6,13,1649.0601,0.12739
6,13,1651.0437,0.08222
6,13,1653.0613,0.05647
6,13,1655.0627,0.04102
6,13,1657.0483,0.02599
6,13,1659.0677,0.01399
6,13,1660.5186,0.01
6,14,1595.3707,0.01
6,14,1597.0862,0.01379
6,14,1599.0574,0.0204
6,14,1601.0662,0.03189
6,14,1603.0601,0.05081
6,14,1605.0876,0.08271
6,14,1607.0502,0.12927
6,14,1609.0471,0.19961
6,14,1611.0793,0.29893
6,14,1613.053,0.41577
6,14,1615.0684,0.55973
6,14,1617.0811,0.70874
6,14,1619.0475,0.84466
6,14,1621.0675,0.95157
6,14,1623.0486,0.98328
6,14,1625.0901,0.99607
6,14,1627.0475,1.0
6,14,1629.0685,0.99723
6,14,1631.0541,0.97755
6,14,1633.0524,0.93833
6,14,1635.0618,0.87243
6,14,1637.0797,0.7833
6,14,1639.0521,0.67509
6,14,1641.077,0.55612
6,14,1643.0494,0.44054
6,14,1645.0671,0.33498
6,14,1647.076,0.22172
6,14,1649.0735,0.12813
6,14,1651.0571,0.08213
6,14,1653.0747,0.05621
6,14,1655.0762,0.04079
6,14,1657.0618,0.02615
6,14,1659.0812,0.014
6,14,1660.5598,0.01
6,15,1595.474,0.01
6,15,1597.0377,0.01337
6,15,1599.0089,0.01987
6,15,1601.0177,0.03095
6,15,1603.0116,0.04977
6,15,1605.0392,0.08075
6,15,1607.0017,0.12571
6,15,1608.9987,0.19498
6,15,1611.0309,0.29392
6,15,1613.0045,0.41335
6,15,1615.0199,0.55756
6,15,1617.0326,0.70596
6,15,1618.999,0.8415
6,15,1621.019,0.95403
6,15,1623.0001,0.98983
6,15,1625.0416,1.0
6,15,1626.999,0.9993
6,15,1629.02,0.99443
6,15,1631.0056,0.9756
6,15,1633.0039,0.93729
6,15,1635.0133,0.87328
6,15,1637.0312,0.78437
6,15,1639.0037,0.67589
6,15,1641.0286,0.55575
6,15,1643.001,0.43919
6,15,1645.0187,0.33565
6,15,1647.0276,0.22682
6,15,1649.025,0.13233
6,15,1651.0087,0.08267
6,15,1653.0262,0.05617
6,15,1655.0277,0.04083
6,15,1657.0133,0.02683
6,15,1659.0327,0.01478
6,15,1660.5953,0.01
6,16,1595.3837,0.01
6,16,1597.1837,0.01434
6,16,1599.1549,0.02143
6,16,1601.1637,0.03391
6,16,1603.1576,0.0549
6,16,1605.1852,0.08877
6,16,1607.1477,0.13776
6,16,1609.1447,0.21095
6,16,1611.1769,0.31427
6,16,1613.1505,0.43455
6,16,1615.1659,0.5692
6,16,1617.1786,0.70867
6,16,1619.145,0.83908
6,16,1621.165,0.95446
6,16,1623.1461,0.99609
6,16,1625.1876,1.0
6,16,1627.145,0.99421
6,16,1629.166,0.98548
6,16,1631.1516,0.96439
6,16,1633.1499,0.92391
6,16,1635.1593,0.86047
6,16,1637.1772,0.77222
6,16,1639.1497,0.66473
6,16,1641.1746,0.54718
6,16,1643.147,0.43455
6,16,1645.1647,0.33615
6,16,1647.1736,0.23544
6,16,1649.171,0.13864
6,16,1651.1547,0.08339
6,16,1653.1722,0.05628
6,16,1655.1737,0.0408
6,16,1657.1593,0.02793
6,16,1659.1787,0.01621
6,16,1660.8654,0.01
6,17,1595.6117,0.01
6,17,1597.144,0.0138
6,17,1599.1152,0.02059
6,17,1601.124,0.03278
6,17,1603.1179,0.05178
6,17,1605.1455,0.08409
6,17,1607.108,0.1323
6,17,1609.105,0.20571
6,17,1611.1372,0.30912
6,17,1613.1108,0.43001
6,17,1615.1262,0.55983
6,17,1617.1389,0.69634
6,17,1619.1053,0.82719
6,17,1621.1254,0.94828
6,17,1623.1064,1.0
6,17,1625.1479,0.99283
6,17,1627.1053,0.97897
6,17,1629.1263,0.97064
6,17,1631.1119,0.95305
6,17,1633.1102,0.91876
6,17,1635.1196,0.86081
6,17,1637.1376,0.77029
6,17,1639.11,0.65783
6,17,1641.1349,0.53439
6,17,1643.1073,0.4226
6,17,1645.125,0.33007
6,17,1647.1339,0.24148
6,17,1649.1313,0.14559
6,17,1651.115,0.08123
6,17,1653.1326,0.05361
6,17,1655.134,0.03912
6,17,1657.1196,0.02819
6,17,1659.139,0.01771
6,17,1660.8048,0.01
6,18,1595.6117,0.01
6,18,1597.144,0.0138
6,18,1599.1152,0.02059
6,18,1601.124,0.03278
6,18,1603.1179,0.05178
6,18,1605.1455,0.08409
6,18,1607.108,0.1323
6,18,1609.105,0.20571
6,18,1611.1372,0.30912
6,18,1613.1108,0.43001
6,18,1615.1262,0.55983
6,18,1617.1389,0.69634
6,18,1619.1053,0.82719
6,18,1621.1254,0.94828
6,18,1623.1064,1.0
6,18,1625.1479,0.99283
6,18,1627.1053,0.97897
6,18,1629.1263,0.97064
6,18,1631.1119,0.95305
6,18,1633.1102,0.91876
6,18,1635.1196,0.86081
6,18,1637.1376,0.77029
6,18,1639.11,0.65783
6,18,1641.1349,0.53439
6,18,1643.1073,0.4226
6,18,1645.125,0.33007
6,18,1647.1339,0.24148
6,18,1649.1313,0.14559
6,18,1651.115,0.08123
6,18,1653.1326,0.05361
6,18,1655.134,0.03912
6,18,1657.1196,0.02819
6,18,1659.139,0.01771
6,18,1660.8048,0.01
6,19,1595.6117,0.01
6,19,1597.144,0.0138
6,19,1599.1152,0.02059
6,19,1601.124,0.03278
6,19,1603.1179,0.05178
6,19,1605.1455,0.08409
6,19,1607.108,0.1323
6,19,1609.105,0.20571
6,19,1611.1372,0.30912
6,19,1613.1108,0.43001
6,19,1615.1262,0.55983
6,19,1617.1389,0.69634
6,19,1619.1053,0.82719
6,19,1621.1254,0.94828
6,19,1623.1064,1.0
6,19,1625.1479,0.99283
6,19,1627.1053,0.97897
6,19,1629.1263,0.97064
6,19,1631.1119,0.95305
6,19,1633.1102,0.91876
6,19,1635.1196,0.86081
6,19,1637.1376,0.77029
6,19,1639.11,0.65783
6,19,1641.1349,0.53439
6,19,1643.1073,0.4226
6,19,1645.125,0.33007
6,19,1647.1339,0.24148
6,19,1649.1313,0.14559
6,19,1651.115,0.08123
6,19,1653.1326,0.05361
6,19,1655.134,0.03912
6,19,1657.1196,0.02819
6,19,1659.139,0.01771
6,19,1660.8048,0.01
6,20,1595.6117,0.01
6,20,1597.144,0.0138
6,20,1599.1152,0.02059
6,20,1601.124,0.03278
6,20,1603.1179,0.05178
6,20,1605.1455,0.08409
6,20,1607.108,0.1323
6,20,1609.105,0.20571
6,20,1611.1372,0.30912
6,20,1613.1108,0.43001
6,20,1615.1262,0.55983
6,20,1617.1389,0.69634
6,20,1619.1053,0.82719
6,20,1621.1254,0.94828
6,20,1623.1064,1.0
6,20,1625.1479,0.99283
6,20,1627.1053,0.97897
6,20,1629.1263,0.97064
6,20,1631.1119,0.95305
6,20,1633.1102,0.91876
6,20,1635.1196,0.86081
6,20,1637.1376,0.77029
6,20,1639.11,0.65783
6,20,1641.1349,0.53439
6,20,1643.1073,0.4226
6,20,1645.125,0.33007
6,20,1647.1339,0.24148
6,20,1649.1313,0.14559
6,20,1651.115,0.08123
6,20,1653.1326,0.05361
6,20,1655.134,0.03912
6,20,1657.1196,0.02819
6,20,1659.139,0.01771
6,20,1660.8048,0.01
