Band,Channel,Wavelength,RSR
26,2,1391.3621,0.89844
26,2,1393.3674,0.88823
26,2,1395.364,0.83523
26,2,1397.3494,0.74522
26,2,1399.3735,0.67356
26,2,1401.3827,0.56151
26,2,1403.3766,0.42775
26,2,1405.3558,0.31588
26,2,1407.3718,0.23438
26,2,1409.376,0.16002
26,2,1411.3715,0.10491
26,2,1413.3616,0.07231
26,2,1415.3502,0.05156
26,2,1417.3411,0.03495
26,2,1419.338,0.02258
26,2,1421.344,0.01367
26,2,1422.8523,0.01
26,3,1334.6967,0.01
26,3,1336.1384,0.01243
26,3,1338.1687,0.01723
26,3,1340.1434,0.02442
26,3,1342.1664,0.03359
26,3,1344.181,0.04659
26,3,1346.1849,0.06299
26,3,1348.1759,0.08584
26,3,1350.1528,0.11465
26,3,1352.1666,0.15166
26,3,1354.1654,0.1936
26,3,1356.1503,0.23794
26,3,1358.1737,0.28611
26,3,1360.1373,0.33894
26,3,1362.1449,0.39485
26,3,1364.15,0.45704
26,3,1366.1565,0.52123
26,3,1368.1678,0.59256
26,3,1370.1372,0.66651
26,3,1372.1681,0.74131
26,3,1374.161,0.81576
26,3,1376.1676,0.88388
26,3,1378.1362,0.93724
26,3,1380.17,0.97058
26,3,1382.1633,0.99082
26,3,1384.1659,1.0
26,3,1386.1753,0.99326
26,3,1388.1355,0.97841
26,3,1390.1494,0.95531
26,3,1392.1605,0.91917
26,3,1394.1659,0.87911
26,3,1396.1625,0.81449
26,3,1398.1478,0.72633
26,3,1400.172,0.61296
26,3,1402.1812,0.48634
26,3,1404.175,0.36689
26,3,1406.1543,0.2653
26,3,1408.1703,0.18298
26,3,1410.1744,0.12491
26,3,1412.1699,0.08457
26,3,1414.16,0.05722
26,3,1416.1487,0.03897
26,3,1418.1395,0.0266
26,3,1420.1365,0.01757
26,3,1422.1425,0.0113
26,3,1422.7823,0.01
26,4,1334.6628,0.01
26,4,1336.2423,0.01275
26,4,1338.2726,0.01764
26,4,1340.2473,0.02442
26,4,1342.2703,0.03386
26,4,1344.2849,0.04646
26,4,1346.2888,0.06416
26,4,1348.2798,0.08753
26,4,1350.2567,0.11661
26,4,1352.2705,0.15293
26,4,1354.2693,0.1937
26,4,1356.2542,0.23813
26,4,1358.2776,0.28835
26,4,1360.2412,0.34054
26,4,1362.2488,0.39838
26,4,1364.2539,0.45807
26,4,1366.2604,0.52298
26,4,1368.2717,0.59534
26,4,1370.2411,0.67151
26,4,1372.272,0.74702
26,4,1374.2649,0.82001
26,4,1376.2715,0.88835
26,4,1378.2401,0.94382
26,4,1380.2739,0.97389
26,4,1382.2672,0.99085
26,4,1384.2698,1.0
26,4,1386.2792,0.99295
26,4,1388.2394,0.97425
26,4,1390.2533,0.94643
26,4,1392.2644,0.91829
26,4,1394.2698,0.87548
26,4,1396.2664,0.8071
26,4,1398.2517,0.72172
26,4,1400.2759,0.60717
26,4,1402.285,0.4783
26,4,1404.2789,0.36037
26,4,1406.2582,0.26249
26,4,1408.2742,0.17868
26,4,1410.2783,0.12103
26,4,1412.2738,0.08247
26,4,1414.2639,0.05593
26,4,1416.2526,0.03768
26,4,1418.2434,0.02539
26,4,1420.2404,0.01702
26,4,1422.2463,0.01125
26,4,1422.8184,0.01
26,5,1334.6213,0.01
26,5,1336.509,0.01343
26,5,1338.5393,0.01853
26,5,1340.514,0.02537
26,5,1342.537,0.0351
26,5,1344.5516,0.04909
26,5,1346.5555,0.06701
26,5,1348.5465,0.0904
26,5,1350.5234,0.11994
26,5,1352.5372,0.15648
26,5,1354.536,0.2002
26,5,1356.5209,0.24374
26,5,1358.5443,0.29548
26,5,1360.5079,0.34789
26,5,1362.5155,0.40697
26,5,1364.5206,0.4719
26,5,1366.5271,0.53803
26,5,1368.5385,0.60826
26,5,1370.5078,0.68614
26,5,1372.5387,0.7669
26,5,1374.5316,0.84086
26,5,1376.5382,0.90047
26,5,1378.5068,0.95094
26,5,1380.5406,0.98535
26,5,1382.5339,1.0
26,5,1384.5365,0.99807
26,5,1386.5459,0.98979
26,5,1388.5061,0.97241
26,5,1390.52,0.93455
26,5,1392.5311,0.90665
26,5,1394.5365,0.86788
26,5,1396.5331,0.7968
26,5,1398.5184,0.70134
26,5,1400.5426,0.59072
26,5,1402.5518,0.46831
26,5,1404.5457,0.34705
26,5,1406.5249,0.25059
26,5,1408.5409,0.17523
26,5,1410.545,0.11808
26,5,1412.5405,0.07872
26,5,1414.5306,0.05454
26,5,1416.5193,0.03746
26,5,1418.5101,0.02541
26,5,1420.5071,0.01648
26,5,1422.5131,0.01097
26,5,1422.994,0.01
26,6,1334.6533,0.01
26,6,1336.432,0.01316
26,6,1338.4623,0.01791
26,6,1340.437,0.02506
26,6,1342.46,0.03353
26,6,1344.4746,0.04612
26,6,1346.4785,0.06455
26,6,1348.4695,0.08706
26,6,1350.4464,0.11611
26,6,1352.4602,0.1524
26,6,1354.459,0.19457
26,6,1356.4438,0.23823
26,6,1358.4673,0.29073
26,6,1360.4309,0.34556
26,6,1362.4385,0.40376
26,6,1364.4436,0.46641
26,6,1366.4501,0.53326
26,6,1368.4614,0.60777
26,6,1370.4308,0.68541
26,6,1372.4617,0.76184
26,6,1374.4546,0.8348
26,6,1376.4612,0.90264
26,6,1378.4298,0.95231
26,6,1380.4636,0.98007
26,6,1382.4569,0.9951
26,6,1384.4595,1.0
26,6,1386.4689,0.98581
26,6,1388.4291,0.96264
26,6,1390.443,0.93162
26,6,1392.4541,0.90423
26,6,1394.4595,0.85898
26,6,1396.4561,0.79133
26,6,1398.4414,0.70416
26,6,1400.4656,0.58935
26,6,1402.4747,0.46496
26,6,1404.4686,0.35236
26,6,1406.4479,0.25471
26,6,1408.4639,0.17426
26,6,1410.468,0.11902
26,6,1412.4635,0.08193
26,6,1414.4536,0.05484
26,6,1416.4423,0.03693
26,6,1418.4331,0.02554
26,6,1420.4301,0.01713
26,6,1422.436,0.01143
26,6,1423.1102,0.01
26,7,1334.5056,0.01
26,7,1336.4077,0.0131
26,7,1338.438,0.01798
26,7,1340.4127,0.02482
26,7,1342.4357,0.03378
26,7,1344.4503,0.04709
26,7,1346.4542,0.06472
26,7,1348.4452,0.08772
26,7,1350.4221,0.11729
26,7,1352.4359,0.15392
26,7,1354.4347,0.19705
26,7,1356.4196,0.24228
26,7,1358.443,0.29525
26,7,1360.4066,0.34972
26,7,1362.4142,0.40872
26,7,1364.4193,0.47246
26,7,1366.4258,0.53927
26,7,1368.4371,0.61168
26,7,1370.4065,0.6877
26,7,1372.4374,0.76563
26,7,1374.4303,0.83886
26,7,1376.4369,0.90416
26,7,1378.4055,0.95152
26,7,1380.4393,0.9833
26,7,1382.4326,1.0
26,7,1384.4352,0.9997
26,7,1386.4446,0.98486
26,7,1388.4048,0.9626
26,7,1390.4187,0.93164
26,7,1392.4298,0.90564
26,7,1394.4352,0.86442
26,7,1396.4318,0.79929
26,7,1398.4171,0.70903
26,7,1400.4413,0.59701
26,7,1402.4504,0.4759
26,7,1404.4443,0.35975
26,7,1406.4236,0.26017
26,7,1408.4396,0.18004
26,7,1410.4437,0.12364
26,7,1412.4392,0.08396
26,7,1414.4293,0.05729
26,7,1416.418,0.03883
26,7,1418.4088,0.02638
26,7,1420.4058,0.01751
26,7,1422.4117,0.01159
26,7,1423.2001,0.01
26,8,1334.2872,0.01
26,8,1336.2023,0.01379
26,8,1338.2325,0.01828
26,8,1340.2073,0.02445
26,8,1342.2302,0.03379
26,8,1344.2449,0.04636
26,8,1346.2488,0.06464
26,8,1348.2397,0.08714
26,8,1350.2167,0.11561
26,8,1352.2305,0.15065
26,8,1354.2292,0.19198
26,8,1356.2141,0.23642
26,8,1358.2375,0.28768
26,8,1360.2012,0.33887
26,8,1362.2087,0.39506
26,8,1364.2139,0.45759
26,8,1366.2203,0.52419
26,8,1368.2317,0.59398
26,8,1370.201,0.66806
26,8,1372.2319,0.74698
26,8,1374.2249,0.82332
26,8,1376.2314,0.89079
26,8,1378.2001,0.93916
26,8,1380.2339,0.97895
26,8,1382.2272,1.0
26,8,1384.2297,0.99822
26,8,1386.2391,0.98398
26,8,1388.1993,0.96154
26,8,1390.2133,0.93012
26,8,1392.2244,0.90416
26,8,1394.2297,0.86683
26,8,1396.2263,0.80148
26,8,1398.2117,0.71038
26,8,1400.2358,0.60538
26,8,1402.245,0.48757
26,8,1404.2389,0.36933
26,8,1406.2181,0.26831
26,8,1408.2341,0.18774
26,8,1410.2383,0.12887
26,8,1412.2338,0.08672
26,8,1414.2239,0.05876
26,8,1416.2125,0.03982
26,8,1418.2034,0.02656
26,8,1420.2003,0.01749
26,8,1422.2063,0.01154
26,8,1422.9307,0.01
26,9,1333.6332,0.01
26,9,1334.0586,0.0105
26,9,1336.0343,0.01416
26,9,1338.0646,0.01828
26,9,1340.0393,0.02466
26,9,1342.0623,0.03465
26,9,1344.0769,0.04708
26,9,1346.0808,0.06398
26,9,1348.0718,0.08412
26,9,1350.0487,0.11227
26,9,1352.0625,0.14731
26,9,1354.0613,0.18994
26,9,1356.0461,0.23419
26,9,1358.0696,0.28346
26,9,1360.0332,0.33706
26,9,1362.0408,0.39603
26,9,1364.0459,0.45756
26,9,1366.0524,0.52254
26,9,1368.0637,0.59447
26,9,1370.0331,0.67019
26,9,1372.064,0.74586
26,9,1374.0569,0.81967
26,9,1376.0635,0.88922
26,9,1378.0321,0.9411
26,9,1380.0659,0.97898
26,9,1382.0592,0.99729
26,9,1384.0618,1.0
26,9,1386.0712,0.98726
26,9,1388.0314,0.96154
26,9,1390.0453,0.93389
26,9,1392.0564,0.90767
26,9,1394.0618,0.87013
26,9,1396.0583,0.80752
26,9,1398.0437,0.72581
26,9,1400.0679,0.62061
26,9,1402.077,0.50161
26,9,1404.0709,0.3878
26,9,1406.0502,0.28403
26,9,1408.0662,0.19839
26,9,1410.0703,0.13495
26,9,1412.0658,0.09284
26,9,1414.0559,0.06301
26,9,1416.0446,0.04304
26,9,1418.0354,0.02794
26,9,1420.0323,0.01909
26,9,1422.0383,0.01213
26,9,1422.9413,0.01
26,10,1333.6332,0.01
26,10,1334.0586,0.0105
26,10,1336.0343,0.01416
26,10,1338.0646,0.01828
26,10,1340.0393,0.02466
26,10,1342.0623,0.03465
26,10,1344.0769,0.04708
26,10,1346.0808,0.06398
26,10,1348.0718,0.08412
26,10,1350.0487,0.11227
26,10,1352.0625,0.14731
26,10,1354.0613,0.18994
26,10,1356.0461,0.23419
26,10,1358.0696,0.28346
26,10,1360.0332,0.33706
26,10,1362.0408,0.39603
26,10,1364.0459,0.45756
26,10,1366.0524,0.52254
26,10,1368.0637,0.59447
26,10,1370.0331,0.67019
26,10,1372.064,0.74586
26,10,1374.0569,0.81967
26,10,1376.0635,0.88922
26,10,1378.0321,0.9411
26,10,1380.0659,0.97898
26,10,1382.0592,0.99729
26,10,1384.0618,1.0
26,10,1386.0712,0.98726
26,10,1388.0314,0.96154
26,10,1390.0453,0.93389
26,10,1392.0564,0.90767
26,10,1394.0618,0.87013
26,10,1396.0583,0.80752
26,10,1398.0437,0.72581
26,10,1400.0679,0.62061
26,10,1402.077,0.50161
26,10,1404.0709,0.3878
26,10,1406.0502,0.28403
26,10,1408.0662,0.19839
26,10,1410.0703,0.13495
26,10,1412.0658,0.09284
26,10,1414.0559,0.06301
26,10,1416.0446,0.04304
26,10,1418.0354,0.02794
26,10,1420.0323,0.01909
26,10,1422.0383,0.01213
26,10,1422.9413,0.01
