Band,Channel,Wavelength,RSR
30,1,9314.6865,0.01
30,1,9334.6172,0.0139
30,1,9364.3252,0.02198
30,1,9394.4775,0.03523
30,1,9424.3066,0.0559
30,1,9454.3682,0.09077
30,1,9484.4336,0.14369
30,1,9514.6855,0.23018
30,1,9544.4219,0.35245
30,1,9574.5332,0.48857
30,1,9604.5771,0.61866
30,1,9634.46,0.75949
30,1,9664.4775,0.89672
30,1,9694.4736,0.98636
30,1,9724.292,1.0
30,1,9754.6572,0.94671
30,1,9784.625,0.8556
30,1,9814.6064,0.78804
30,1,9844.6641,0.74344
30,1,9874.5244,0.64947
30,1,9904.3721,0.47252
30,1,9934.3906,0.25525
30,1,9964.3057,0.09426
30,1,9994.6016,0.02535
30,1,10020.1523,0.01
30,2,9314.6865,0.01
30,2,9334.6172,0.0139
30,2,9364.3252,0.02198
30,2,9394.4775,0.03523
30,2,9424.3066,0.0559
30,2,9454.3682,0.09077
30,2,9484.4336,0.14369
30,2,9514.6855,0.23018
30,2,9544.4219,0.35245
30,2,9574.5332,0.48857
30,2,9604.5771,0.61866
30,2,9634.46,0.75949
30,2,9664.4775,0.89672
30,2,9694.4736,0.98636
30,2,9724.292,1.0
30,2,9754.6572,0.94671
30,2,9784.625,0.8556
30,2,9814.6064,0.78804
30,2,9844.6641,0.74344
30,2,9874.5244,0.64947
30,2,9904.3721,0.47252
30,2,9934.3906,0.25525
30,2,9964.3057,0.09426
30,2,9994.6016,0.02535
30,2,10020.1523,0.01
30,3,9317.4912,0.01
30,3,9339.0566,0.01379
30,3,9368.7646,0.02187
30,3,9398.917,0.03536
30,3,9428.7461,0.05638
30,3,9458.8076,0.09028
30,3,9488.873,0.14277
30,3,9519.125,0.23059
30,3,9548.8613,0.36052
30,3,9578.9727,0.52385
30,3,9609.0166,0.67696
30,3,9638.8994,0.81022
30,3,9668.917,0.92923
30,3,9698.9131,1.0
30,3,9728.7314,0.99966
30,3,9759.0967,0.93543
30,3,9789.0645,0.84385
30,3,9819.0459,0.77629
30,3,9849.1035,0.72697
30,3,9878.9639,0.61578
30,3,9908.8115,0.42835
30,3,9938.8301,0.22599
30,3,9968.7451,0.08542
30,3,9999.041,0.02419
30,3,10021.6396,0.01
30,4,9328.8115,0.01
30,4,9344.2617,0.01251
30,4,9373.9697,0.02034
30,4,9404.1221,0.03357
30,4,9433.9512,0.05522
30,4,9464.0127,0.09109
30,4,9494.0781,0.14789
30,4,9524.3301,0.24301
30,4,9554.0664,0.38635
30,4,9584.1777,0.58317
30,4,9614.2217,0.77704
30,4,9644.1045,0.9044
30,4,9674.1221,0.97223
30,4,9704.1182,1.0
30,4,9733.9365,0.98261
30,4,9764.3018,0.91945
30,4,9794.2695,0.83083
30,4,9824.251,0.76019
30,4,9854.3086,0.69969
30,4,9884.1689,0.58172
30,4,9914.0166,0.39912
30,4,9944.0352,0.2127
30,4,9973.9502,0.08599
30,4,10004.2461,0.02556
30,4,10027.6748,0.01
30,5,9346.8096,0.01
30,5,9347.1094,0.01004
30,5,9376.8174,0.01681
30,5,9406.9697,0.02833
30,5,9436.7988,0.04837
30,5,9466.8604,0.0828
30,5,9496.9258,0.13919
30,5,9527.1777,0.23464
30,5,9556.9141,0.38062
30,5,9587.0254,0.58683
30,5,9617.0693,0.80548
30,5,9646.9521,0.95827
30,5,9676.9697,1.0
30,5,9706.9658,0.97785
30,5,9736.7842,0.93711
30,5,9767.1494,0.87571
30,5,9797.1172,0.79371
30,5,9827.0986,0.72099
30,5,9857.1562,0.6509
30,5,9887.0166,0.52997
30,5,9916.8643,0.36027
30,5,9946.8828,0.19411
30,5,9976.7979,0.08458
30,5,10007.0938,0.02853
30,5,10032.6104,0.01
30,6,9363.041,0.01
30,6,9377.3135,0.01233
30,6,9407.4658,0.02155
30,6,9437.2949,0.03805
30,6,9467.3564,0.06734
30,6,9497.4219,0.11808
30,6,9527.6738,0.20652
30,6,9557.4102,0.34623
30,6,9587.5215,0.54616
30,6,9617.5654,0.76705
30,6,9647.4482,0.9433
30,6,9677.4658,1.0
30,6,9707.4619,0.95519
30,6,9737.2803,0.8894
30,6,9767.6455,0.82279
30,6,9797.6133,0.74418
30,6,9827.5947,0.67637
30,6,9857.6523,0.59682
30,6,9887.5127,0.47175
30,6,9917.3604,0.3172
30,6,9947.3789,0.17145
30,6,9977.2939,0.0768
30,6,10007.5898,0.02889
30,6,10035.4824,0.01
30,7,9358.6182,0.01
30,7,9375.667,0.01202
30,7,9405.8193,0.01832
30,7,9435.6484,0.03022
30,7,9465.71,0.05336
30,7,9495.7754,0.09601
30,7,9526.0273,0.17344
30,7,9555.7637,0.30314
30,7,9585.875,0.49575
30,7,9615.9189,0.71954
30,7,9645.8018,0.91418
30,7,9675.8193,1.0
30,7,9705.8154,0.96623
30,7,9735.6338,0.88675
30,7,9765.999,0.80908
30,7,9795.9668,0.73023
30,7,9825.9482,0.66791
30,7,9856.0059,0.58032
30,7,9885.8662,0.44299
30,7,9915.7139,0.28792
30,7,9945.7324,0.15366
30,7,9975.6475,0.06879
30,7,10005.9434,0.02647
30,7,10032.6582,0.01
30,8,9325.6377,0.01
30,8,9342.6104,0.01181
30,8,9372.3184,0.01611
30,8,9402.4707,0.02191
30,8,9432.2998,0.03113
30,8,9462.3613,0.04928
30,8,9492.4268,0.08316
30,8,9522.6787,0.14803
30,8,9552.415,0.26034
30,8,9582.5264,0.4373
30,8,9612.5703,0.6594
30,8,9642.4531,0.87467
30,8,9672.4707,1.0
30,8,9702.4668,0.99954
30,8,9732.2852,0.92319
