Band,Channel,Wavelength,RSR
15,10,737.9564,0.04129
15,10,738.9409,0.09623
15,10,739.9576,0.19787
15,10,740.9559,0.33116
15,10,741.9343,0.48368
15,10,742.9434,0.65249
15,10,743.9564,0.80972
15,10,744.9456,0.91704
15,10,745.9352,0.9723
15,10,746.9498,1.0
15,10,747.9357,0.97781
15,10,748.9434,0.89007
15,10,749.9451,0.77179
15,10,750.9402,0.64353
15,10,751.9534,0.49225
15,10,752.9333,0.3072
15,10,753.9559,0.14075
15,10,754.9462,0.0615
15,10,755.9556,0.02781
15,10,756.9357,0.013
15,10,757.3574,0.01
