Band,Channel,Wavelength,RSR
12,5,550.2117,0.85344
12,5,551.2249,0.72936
12,5,552.2136,0.56413
12,5,553.2056,0.36997
12,5,553.2056,0.36957
12,5,554.2281,0.17623
12,5,555.2039,0.05922
12,5,556.2125,0.0163
12,5,556.7836,0.01
12,6,537.2899,0.01
12,6,538.239,0.0339
12,6,539.2593,0.09499
12,6,540.2485,0.1896
12,6,541.2329,0.32717
12,6,542.2387,0.51296
12,6,543.2378,0.72623
12,6,544.2565,0.90915
12,6,544.2565,0.90936
12,6,545.2413,0.98056
12,6,546.2458,0.99834
12,6,547.2441,1.0
12,6,548.2373,0.97694
12,6,549.2529,0.92782
12,6,550.2404,0.84729
12,6,551.2537,0.72306
12,6,552.2424,0.5594
12,6,553.2343,0.36741
12,6,553.2343,0.36695
12,6,554.2569,0.17468
12,6,555.2327,0.05848
12,6,556.2412,0.01609
12,6,556.8029,0.01
12,7,537.2707,0.01
12,7,538.2057,0.03346
12,7,539.226,0.09472
12,7,540.2152,0.1888
12,7,541.1996,0.32372
12,7,542.2054,0.50542
12,7,543.2045,0.71658
12,7,544.2232,0.90399
12,7,544.2232,0.90432
12,7,545.208,0.97959
12,7,546.2125,0.99762
12,7,547.2108,1.0
12,7,548.204,0.97699
12,7,549.2196,0.92799
12,7,550.2072,0.84807
12,7,551.2204,0.72595
12,7,552.2091,0.56579
12,7,553.201,0.37701
12,7,553.201,0.37655
12,7,554.2236,0.18289
12,7,555.1994,0.06214
12,7,556.2079,0.01698
12,7,556.8157,0.01
12,8,537.2148,0.01
12,8,538.1188,0.03078
12,8,539.139,0.08979
12,8,540.1282,0.18178
12,8,541.1127,0.31235
12,8,542.1185,0.48738
12,8,543.1176,0.69474
12,8,544.1362,0.8904
12,8,544.1362,0.8906
12,8,545.121,0.97727
12,8,546.1255,0.99591
12,8,547.1238,1.0
12,8,548.1171,0.97856
12,8,549.1326,0.93034
12,8,550.1202,0.85242
12,8,551.1334,0.7354
12,8,552.1221,0.58127
12,8,553.1141,0.39789
12,8,553.1141,0.3974
12,8,554.1367,0.20225
12,8,555.1124,0.07158
12,8,556.121,0.0196
12,8,556.8367,0.01
12,9,537.1854,0.01
12,9,538.0692,0.03038
12,9,539.0895,0.09435
12,9,540.0787,0.19311
12,9,541.0631,0.32389
12,9,542.0689,0.48428
12,9,543.068,0.67112
12,9,544.0867,0.8662
12,9,544.0867,0.86482
12,9,545.0715,0.96933
12,9,546.076,0.99165
12,9,547.0743,1.0
12,9,548.0675,0.98094
12,9,549.0831,0.9298
12,9,550.0706,0.84427
12,9,551.0839,0.72904
12,9,552.0726,0.58422
12,9,553.0645,0.41827
12,9,553.0645,0.41719
12,9,554.0871,0.23065
12,9,555.0629,0.08815
12,9,556.0714,0.02433
12,9,556.9174,0.01
12,10,537.1854,0.01
12,10,538.0692,0.03038
12,10,539.0895,0.09435
12,10,540.0787,0.19311
12,10,541.0631,0.32389
12,10,542.0689,0.48428
12,10,543.068,0.67112
12,10,544.0867,0.8662
12,10,544.0867,0.86482
12,10,545.0715,0.96933
12,10,546.076,0.99165
12,10,547.0743,1.0
12,10,548.0675,0.98094
12,10,549.0831,0.9298
12,10,550.0706,0.84427
12,10,551.0839,0.72904
12,10,552.0726,0.58422
12,10,553.0645,0.41827
12,10,553.0645,0.41719
12,10,554.0871,0.23065
12,10,555.0629,0.08815
12,10,556.0714,0.02433
12,10,556.9174,0.01
