Band,Channel,Wavelength,RSR
33,7,13150.8369,0.10117
33,7,13171.0527,0.18757
33,7,13190.9541,0.32648
33,7,13210.9736,0.51586
33,7,13231.1553,0.71871
33,7,13251.125,0.8776
33,7,13270.877,0.9634
33,7,13291.1836,0.99642
33,7,13310.8154,1.0
33,7,13330.9238,0.98743
33,7,13351.0566,0.97903
33,7,13371.1592,0.97202
33,7,13391.1729,0.95992
33,7,13411.0518,0.94472
33,7,13431.1543,0.92712
33,7,13451.0605,0.91132
33,7,13471.1523,0.87242
33,7,13491.0566,0.77785
33,7,13510.8125,0.6169
33,7,13530.8467,0.42245
33,7,13550.8457,0.25399
33,7,13570.876,0.14164
33,7,13591.0,0.07685
33,7,13610.8838,0.04356
33,7,13630.9404,0.02563
33,7,13651.1807,0.01567
33,7,13670.2061,0.01
33,8,13066.9053,0.01
33,8,13070.5898,0.01075
33,8,13090.7764,0.01757
33,8,13110.7959,0.03033
33,8,13130.6924,0.05415
33,8,13150.5264,0.10011
33,8,13170.7422,0.18723
33,8,13190.6436,0.32639
33,8,13210.6631,0.51315
33,8,13230.8447,0.71207
33,8,13250.8145,0.8702
33,8,13270.5664,0.95865
33,8,13290.873,0.9949
33,8,13310.5049,1.0
33,8,13330.6133,0.98732
33,8,13350.7461,0.97778
33,8,13370.8486,0.97098
33,8,13390.8623,0.95834
33,8,13410.7412,0.94311
33,8,13430.8438,0.92409
33,8,13450.75,0.90653
33,8,13470.8418,0.86793
33,8,13490.7461,0.77733
33,8,13510.502,0.61961
33,8,13530.5361,0.42599
33,8,13550.5352,0.25696
33,8,13570.5654,0.14381
33,8,13590.6895,0.07718
33,8,13610.5732,0.04335
33,8,13630.6299,0.02601
33,8,13650.8701,0.01562
33,8,13669.792,0.01
33,9,13068.9883,0.01
33,9,13088.6777,0.01674
33,9,13108.6973,0.02849
33,9,13128.5938,0.05
33,9,13148.4277,0.09289
33,9,13168.6436,0.17462
33,9,13188.5449,0.30963
33,9,13208.5645,0.49498
33,9,13228.7461,0.6962
33,9,13248.7158,0.85984
33,9,13268.4678,0.95549
33,9,13288.7744,0.99503
33,9,13308.4062,1.0
33,9,13328.5146,0.9864
33,9,13348.6475,0.97473
33,9,13368.75,0.9674
33,9,13388.7637,0.95628
33,9,13408.6426,0.94172
33,9,13428.7451,0.92065
33,9,13448.6514,0.90291
33,9,13468.7432,0.86687
33,9,13488.6475,0.78384
33,9,13508.4033,0.63684
33,9,13528.4375,0.45036
33,9,13548.4365,0.28018
33,9,13568.4668,0.15962
33,9,13588.5908,0.08541
33,9,13608.4746,0.04722
33,9,13628.5312,0.0269
33,9,13648.7715,0.0164
33,9,13668.4004,0.01017
33,9,13669.2305,0.01
33,10,13058.8145,0.01
33,10,13067.1543,0.01151
33,10,13087.3408,0.01967
33,10,13107.3604,0.03199
33,10,13127.2568,0.05501
33,10,13147.0908,0.09772
33,10,13167.3066,0.17751
33,10,13187.208,0.30923
33,10,13207.2275,0.4943
33,10,13227.4092,0.69495
33,10,13247.3789,0.86001
33,10,13267.1309,0.95428
33,10,13287.4375,0.99411
33,10,13307.0693,1.0
33,10,13327.1777,0.98842
33,10,13347.3105,0.97494
33,10,13367.4131,0.96978
33,10,13387.4268,0.95917
33,10,13407.3057,0.94754
33,10,13427.4082,0.92908
33,10,13447.3145,0.91261
33,10,13467.4062,0.87536
33,10,13487.3105,0.79253
33,10,13507.0664,0.65185
33,10,13527.1006,0.47085
33,10,13547.0996,0.30334
33,10,13567.1299,0.18015
33,10,13587.2539,0.10058
33,10,13607.1377,0.05743
33,10,13627.1943,0.03281
33,10,13647.4346,0.01943
33,10,13667.0635,0.01202
33,10,13680.1602,0.01
