-56.77913,-52.4027,-10.32428,-59.67041,-2.52654,-76.60635,-82.14694,-64.40279,2024-09-25T04:05:00
-81.99058,-64.35176,-2.68327,-76.5278,112.44155,-83.73173,-125.52129,-67.37837,2024-09-25T04:10:00
-125.29836,-67.41367,111.7996,-83.78175,141.82083,-67.77567,-160.26225,-58.79472,2024-09-25T04:15:00
-160.15251,-58.85666,141.7787,-67.86092,143.88924,-50.68242,-177.7374,-44.72966,2024-09-25T04:20:00
-177.68782,-44.80665,143.8777,-50.76785,142.78159,-33.42375,172.67247,-28.78518,2024-09-25T04:25:00
172.69551,-28.86378,142.7785,-33.50745,140.36223,-16.11009,166.53113,-12.0449,2024-09-25T04:30:00
166.54262,-12.12561,140.36447,-16.1926,136.90276,1.15561,162.1862,5.0829,2024-09-25T04:35:00
162.19136,4.99888,136.90991,1.07616,132.12178,18.22046,159.00104,22.38418,2024-09-25T04:40:00
159.00084,22.30296,132.13559,18.14605,125.11659,34.83163,156.85027,39.73639,2024-09-25T04:45:00
156.84467,39.65475,125.14521,34.75709,113.52911,50.43641,156.29143,57.03528,2024-09-25T04:50:00
156.27426,56.95204,113.5876,50.36932,90.78627,63.31416,161.2592,74.10461,2024-09-25T04:55:00
161.18178,74.02348,90.92125,63.26537,48.37957,68.17347,-100.7917,85.45111,2024-09-25T05:00:00
-101.7497,85.4867,48.59196,68.18105,10.14987,60.76736,-51.14687,70.27599,2024-09-25T05:05:00
-51.2151,70.35562,10.26733,60.82256,-9.03756,46.96476,-48.46209,53.11974,2024-09-25T05:10:00
-48.47545,53.20204,-8.98579,47.03655,-19.21875,31.05841,-49.50158,35.80908,2024-09-25T05:15:00
-49.50578,35.89143,-19.19453,31.13327,-25.57581,14.31866,-51.89993,18.46816,2024-09-25T05:20:00
-51.89916,18.54877,-25.56268,14.3993,-29.99968,-2.79911,-55.31257,1.19833,2024-09-25T05:25:00
-55.30656,1.27913,-29.99387,-2.71902,-33.21036,-20.08119,-59.98338,-15.85441,2024-09-25T05:30:00
-59.96979,-15.77321,-33.20906,-19.99534,-35.37595,-37.3797,-66.6884,-32.45278,2024-09-25T05:35:00
-66.6627,-32.37558,-35.38054,-37.29935,-36.06711,-54.6109,-77.51078,-48.11241,2024-09-25T05:40:00
-77.4517,-48.03702,-36.05437,-54.52348,-32.14356,-71.61573,-97.92368,-61.41117,2024-09-25T05:45:00
-97.79085,-61.35496,-32.20756,-71.53046,33.12371,-85.62441,-137.03148,-67.85035,2024-09-25T05:50:00
-136.80415,-67.84754,31.99731,-85.61057,113.9855,-72.83736,-177.45918,-62.23877,2024-09-25T05:55:00
-177.31808,-62.29213,113.91369,-72.92261,118.40685,-55.8458,160.98088,-49.2424,2024-09-25T06:00:00
161.04399,-49.31725,118.39034,-55.93241,117.90533,-38.6226,149.67662,-33.69775,2024-09-25T06:05:00
149.70764,-33.7754,117.90057,-38.70747,115.82046,-21.31783,142.76706,-17.13402,2024-09-25T06:10:00
142.78096,-17.21409,115.82148,-21.39884,112.68362,-4.02545,137.98254,-0.10084,2024-09-25T06:15:00
137.98819,-0.1772,112.68919,-4.10587,108.37845,13.12366,134.48183,17.16719,2024-09-25T06:20:00
134.48293,17.08699,108.3861,13.04742,102.22063,29.9167,131.9829,34.51732,2024-09-25T06:25:00
131.98041,34.43433,102.25751,29.8468,92.40957,45.91901,130.81616,51.84163,2024-09-25T06:30:00
130.80362,51.76016,92.45834,45.84586,74.08859,59.93343,133.03603,69.0208,2024-09-25T06:35:00
132.97667,68.93966,74.19808,59.87622,37.30364,68.03492,170.68597,84.76994,2024-09-25T06:40:00
169.97057,84.71738,37.51241,68.02166,-6.06596,63.99451,-79.9318,75.3366,2024-09-25T06:45:00
-80.02856,75.41802,-5.91855,64.03954,-29.97934,51.4454,-74.00051,58.30747,2024-09-25T06:50:00
-74.01912,58.3901,-29.91441,51.51346,-42.0755,35.96537,-74.37475,41.02515,2024-09-25T06:55:00
-74.38169,41.10739,-42.04519,36.0401,-49.29457,19.41182,-76.44503,23.6829,2024-09-25T07:00:00
-76.44533,23.76738,-49.28024,19.48565,-54.19566,2.37728,-79.55318,6.38018,2024-09-25T07:05:00
-79.5487,6.46242,-54.18948,2.45647,-57.73073,-14.87023,-83.79374,-10.75457,2024-09-25T07:10:00
-83.78278,-10.67359,-57.72871,-14.79119,-60.21893,-32.17786,-89.7565,-27.52565,2024-09-25T07:15:00
-89.73445,-27.4462,-60.22195,-32.09435,-61.4463,-49.43916,-98.97867,-43.55203,2024-09-25T07:20:00
-98.93216,-43.47476,-61.45721,-49.35251,-59.71621,-66.5429,-115.56142,-57.83263,2024-09-25T07:25:00
-115.45763,-57.76823,-59.75487,-66.45661,-36.29822,-82.73472,-148.71448,-67.08676,2024-09-25T07:30:00
-148.50409,-67.06369,-36.70806,-82.66364,83.30862,-77.78946,167.29413,-65.05045,2024-09-25T07:35:00
167.4716,-65.09158,83.16492,-77.8714,92.55919,-60.99574,140.57642,-53.55203,2024-09-25T07:40:00
140.65695,-53.62304,92.53501,-61.08213,92.90056,-43.81956,127.09528,-38.51562,2024-09-25T07:45:00
127.13124,-38.59346,92.89346,-43.90568,91.18718,-26.52839,119.18271,-22.1841,2024-09-25T07:50:00
119.19957,-22.26585,91.18652,-26.6115,88.36047,-9.22192,113.88889,-5.25934,2024-09-25T07:55:00
113.89709,-5.33923,88.36443,-9.30205,84.43589,7.98529,110.05045,11.95631,2024-09-25T08:00:00
110.05302,11.87599,84.44555,7.90653,78.93702,24.90991,107.25137,29.29312,2024-09-25T08:05:00
107.2494,29.21149,78.95643,24.83267,70.58673,41.2346,105.57655,46.6331,2024-09-25T08:10:00
105.56647,46.55199,70.63255,41.16431,55.64592,56.06173,106.27856,63.87643,2024-09-25T08:15:00
106.25214,63.79454,55.72908,55.99699,25.32109,66.6606,120.34862,80.59518,2024-09-25T08:20:00
120.12737,80.51961,25.50523,66.62951,-20.158,66.47705,-113.15166,80.23312,2024-09-25T08:25:00
-113.36105,80.30948,-19.97708,66.50836,-49.90221,55.6886,-99.97773,63.48346,2024-09-25T08:30:00
-100.00213,63.56596,-49.8185,55.75273,-64.51196,40.78706,-99.3847,46.24259,2024-09-25T08:35:00
-99.39398,46.32369,-64.47379,40.86133,-72.8095,24.46638,-101.07225,28.90834,2024-09-25T08:40:00
