Band,Channel,Wavelength,RSR
21,3,4060.2664,0.02539
21,3,4065.3882,0.01633
21,3,4070.2832,0.01079
21,3,4071.1226,0.01
21,4,3893.5249,0.01
21,4,3896.0842,0.01175
21,4,3901.0784,0.01682
21,4,3906.0503,0.02512
21,4,3911.2153,0.04108
21,4,3916.144,0.06761
21,4,3921.0535,0.10934
21,4,3926.1577,0.17866
21,4,3931.2451,0.27787
21,4,3936.1074,0.39551
21,4,3941.1702,0.53375
21,4,3946.2256,0.66744
21,4,3951.0659,0.77543
21,4,3956.116,0.86513
21,4,3961.1685,0.92749
21,4,3966.2271,0.96795
21,4,3971.0835,0.98548
21,4,3976.1633,0.99729
21,4,3981.2581,1.0
21,4,3986.1567,0.98894
21,4,3991.0735,0.97389
21,4,3996.2244,0.95179
21,4,4001.1814,0.91179
21,4,4006.1592,0.85954
21,4,4011.1577,0.77941
21,4,4016.1768,0.67458
21,4,4021.2156,0.55335
21,4,4026.0522,0.43141
21,4,4031.1255,0.31102
21,4,4036.2136,0.21379
21,4,4041.0923,0.14227
21,4,4046.2029,0.08888
21,4,4051.0979,0.05587
21,4,4056.2197,0.03342
21,4,4061.1204,0.02083
21,4,4066.2422,0.01269
21,4,4069.0557,0.01
21,5,3893.8674,0.01
21,5,3896.5166,0.01169
21,5,3901.5107,0.01773
21,5,3906.4827,0.02774
21,5,3911.6477,0.04708
21,5,3916.5764,0.07588
21,5,3921.4858,0.12236
21,5,3926.5901,0.19198
21,5,3931.6775,0.28954
21,5,3936.5398,0.4086
21,5,3941.6025,0.55032
21,5,3946.658,0.68643
21,5,3951.4983,0.79924
21,5,3956.5483,0.89006
21,5,3961.6008,0.94761
21,5,3966.6594,0.98154
21,5,3971.5159,0.99421
21,5,3976.5957,0.9994
21,5,3981.6904,1.0
21,5,3986.5891,0.9897
21,5,3991.5059,0.97549
21,5,3996.6567,0.95202
21,5,4001.6138,0.91604
21,5,4006.5916,0.86812
21,5,4011.5901,0.79297
21,5,4016.6091,0.69093
21,5,4021.6479,0.56815
21,5,4026.4846,0.44102
21,5,4031.5579,0.31335
21,5,4036.646,0.2101
21,5,4041.5247,0.1345
21,5,4046.6353,0.08002
21,5,4051.5303,0.0483
21,5,4056.6521,0.02822
21,5,4061.5527,0.01795
21,5,4066.6746,0.01171
21,5,4069.2034,0.01
21,6,3893.9236,0.01
21,6,3896.6951,0.01221
21,6,3901.6892,0.0191
21,6,3906.6611,0.03046
21,6,3911.8262,0.05047
21,6,3916.7549,0.07979
21,6,3921.6643,0.12472
21,6,3926.7686,0.19273
21,6,3931.856,0.29104
21,6,3936.7183,0.41325
21,6,3941.781,0.56052
21,6,3946.8364,0.7004
21,6,3951.6768,0.81411
21,6,3956.7268,0.90161
21,6,3961.7793,0.95412
21,6,3966.8379,0.98212
21,6,3971.6943,0.99259
21,6,3976.7742,0.99829
21,6,3981.8689,1.0
21,6,3986.7676,0.99136
21,6,3991.6843,0.9785
21,6,3996.8352,0.95895
21,6,4001.7922,0.9296
21,6,4006.77,0.88554
21,6,4011.7686,0.81052
21,6,4016.7876,0.70658
21,6,4021.8264,0.57695
21,6,4026.6631,0.44208
21,6,4031.7363,0.30707
21,6,4036.8245,0.19977
21,6,4041.7031,0.12412
21,6,4046.8137,0.07207
21,6,4051.7087,0.04374
21,6,4056.8306,0.02713
21,6,4061.7312,0.01857
21,6,4066.853,0.01254
21,6,4070.0007,0.01
21,7,3894.3674,0.01
21,7,3896.5688,0.01183
21,7,3901.563,0.01969
21,7,3906.5349,0.0313
21,7,3911.7,0.04993
21,7,3916.6287,0.07851
21,7,3921.5381,0.12147
21,7,3926.6423,0.18797
21,7,3931.7297,0.28736
21,7,3936.592,0.41041
21,7,3941.6548,0.56022
21,7,3946.7102,0.70341
21,7,3951.5505,0.81646
21,7,3956.6006,0.90306
21,7,3961.6531,0.95367
21,7,3966.7117,0.97976
21,7,3971.5681,0.99013
21,7,3976.6479,0.99724
21,7,3981.7427,1.0
21,7,3986.6414,0.99218
21,7,3991.5581,0.98315
21,7,3996.709,0.96659
21,7,4001.666,0.94042
21,7,4006.6438,0.89945
21,7,4011.6423,0.82328
21,7,4016.6614,0.71931
21,7,4021.7002,0.58333
21,7,4026.5369,0.44475
21,7,4031.6101,0.30538
21,7,4036.6982,0.19635
21,7,4041.5769,0.12088
21,7,4046.6875,0.07058
21,7,4051.5825,0.04299
21,7,4056.7043,0.02775
21,7,4061.605,0.01879
21,7,4066.7268,0.0124
21,7,4069.8848,0.01
21,8,3893.6265,0.01
21,8,3896.0742,0.01182
21,8,3901.0684,0.01828
21,8,3906.0403,0.03027
21,8,3911.2053,0.04894
21,8,3916.134,0.07608
21,8,3921.0435,0.11704
21,8,3926.1477,0.1823
21,8,3931.2351,0.27773
21,8,3936.0974,0.39546
21,8,3941.1602,0.54572
21,8,3946.2156,0.69088
21,8,3951.0559,0.80755
21,8,3956.106,0.89697
21,8,3961.1584,0.94943
21,8,3966.217,0.97619
21,8,3971.0735,0.98807
21,8,3976.1533,0.99716
21,8,3981.248,1.0
21,8,3986.1467,0.99258
21,8,3991.0635,0.98616
21,8,3996.2144,0.97253
21,8,4001.1714,0.94782
21,8,4006.1492,0.90945
21,8,4011.1477,0.83795
21,8,4016.1667,0.73381
21,8,4021.2056,0.60123
21,8,4026.0422,0.4582
21,8,4031.1155,0.31739
21,8,4036.2036,0.20522
21,8,4041.0823,0.12491
21,8,4046.1929,0.07377
21,8,4051.0879,0.04559
21,8,4056.2097,0.02887
21,8,4061.1104,0.01916
21,8,4066.2322,0.01292
21,8,4070.9807,0.01
21,9,3894.0713,0.01
21,9,3895.186,0.01082
21,9,3900.1802,0.0172
21,9,3905.1521,0.02801
21,9,3910.3171,0.04627
21,9,3915.2458,0.07387
21,9,3920.1553,0.11363
21,9,3925.2595,0.17839
21,9,3930.3469,0.26634
21,9,3935.2092,0.3745
21,9,3940.272,0.51767
21,9,3945.3274,0.66779
21,9,3950.1677,0.78755
21,9,3955.2178,0.88436
21,9,3960.2703,0.94822
21,9,3965.3289,0.97774
21,9,3970.1853,0.98831
21,9,3975.2651,0.99751
21,9,3980.3599,1.0
21,9,3985.2585,0.99607
21,9,3990.1753,0.98871
21,9,3995.3262,0.97699
21,9,4000.2832,0.94897
21,9,4005.261,0.91579
21,9,4010.2595,0.8512
21,9,4015.2786,0.76042
21,9,4020.3174,0.63575
21,9,4025.1541,0.49262
21,9,4030.2273,0.34933
21,9,4035.3154,0.23142
21,9,4040.1941,0.1412
21,9,4045.3047,0.08259
21,9,4050.1997,0.0496
21,9,4055.3215,0.02956
21,9,4060.2222,0.02042
21,9,4065.344,0.01365
21,9,4070.239,0.01028
21,9,4070.7915,0.01
21,10,3894.0713,0.01
21,10,3895.186,0.01082
21,10,3900.1802,0.0172
21,10,3905.1521,0.02801
21,10,3910.3171,0.04627
21,10,3915.2458,0.07387
21,10,3920.1553,0.11363
21,10,3925.2595,0.17839
21,10,3930.3469,0.26634
21,10,3935.2092,0.3745
21,10,3940.272,0.51767
21,10,3945.3274,0.66779
21,10,3950.1677,0.78755
21,10,3955.2178,0.88436
21,10,3960.2703,0.94822
21,10,3965.3289,0.97774
21,10,3970.1853,0.98831
21,10,3975.2651,0.99751
21,10,3980.3599,1.0
21,10,3985.2585,0.99607
21,10,3990.1753,0.98871
21,10,3995.3262,0.97699
21,10,4000.2832,0.94897
21,10,4005.261,0.91579
21,10,4010.2595,0.8512
21,10,4015.2786,0.76042
21,10,4020.3174,0.63575
21,10,4025.1541,0.49262
21,10,4030.2273,0.34933
21,10,4035.3154,0.23142
21,10,4040.1941,0.1412
21,10,4045.3047,0.08259
21,10,4050.1997,0.0496
21,10,4055.3215,0.02956
21,10,4060.2222,0.02042
21,10,4065.344,0.01365
21,10,4070.239,0.01028
21,10,4070.7915,0.01
