Band,Channel,Wavelength,RSR
24,3,4532.2036,0.02365
24,3,4537.3574,0.01699
24,3,4542.2744,0.01246
24,3,4545.7246,0.01
24,4,4350.897,0.01
24,4,4353.8633,0.01183
24,4,4358.9023,0.01599
24,4,4363.9258,0.02303
24,4,4368.9355,0.034
24,4,4373.936,0.0525
24,4,4378.9297,0.08193
24,4,4383.9204,0.12954
24,4,4388.9111,0.20003
24,4,4393.9058,0.29753
24,4,4398.9072,0.41658
24,4,4403.9194,0.54441
24,4,4408.9443,0.65573
24,4,4413.7749,0.73856
24,4,4418.8335,0.8155
24,4,4423.9111,0.89108
24,4,4428.7979,0.94325
24,4,4433.918,0.97947
24,4,4438.8462,0.9975
24,4,4443.7944,1.0
24,4,4448.7627,0.99901
24,4,4453.7495,0.98952
24,4,4458.7539,0.98297
24,4,4463.7739,0.97308
24,4,4468.8071,0.95712
24,4,4473.8521,0.93919
24,4,4478.9048,0.89403
24,4,4483.7432,0.80633
24,4,4488.8042,0.6675
24,4,4493.8647,0.49796
24,4,4498.9224,0.34738
24,4,4503.7534,0.24008
24,4,4508.7954,0.16284
24,4,4513.8252,0.11063
24,4,4518.8408,0.07528
24,4,4523.8398,0.05054
24,4,4528.8203,0.0338
24,4,4533.7812,0.02238
24,4,4538.9351,0.01403
24,4,4543.0122,0.01
24,5,4350.6562,0.01
24,5,4354.4805,0.01276
24,5,4359.5195,0.01842
24,5,4364.543,0.02733
24,5,4369.5527,0.04213
24,5,4374.5532,0.06536
24,5,4379.5469,0.1001
24,5,4384.5376,0.1504
24,5,4389.5283,0.22104
24,5,4394.5229,0.31325
24,5,4399.5244,0.41976
24,5,4404.5366,0.53807
24,5,4409.5615,0.66403
24,5,4414.3921,0.78079
24,5,4419.4507,0.88334
24,5,4424.5283,0.95828
24,5,4429.415,0.98979
24,5,4434.5352,1.0
24,5,4439.4634,0.99965
24,5,4444.4116,0.99268
24,5,4449.3799,0.98608
24,5,4454.3667,0.97343
24,5,4459.3711,0.96604
24,5,4464.3911,0.96085
24,5,4469.4243,0.9549
24,5,4474.4692,0.94229
24,5,4479.522,0.89363
24,5,4484.3604,0.80276
24,5,4489.4214,0.67142
24,5,4494.4819,0.51865
24,5,4499.5396,0.3764
24,5,4504.3706,0.264
24,5,4509.4126,0.1744
24,5,4514.4424,0.111
24,5,4519.458,0.06763
24,5,4524.457,0.0398
24,5,4529.4375,0.02414
24,5,4534.3984,0.01521
24,5,4539.5522,0.01003
24,5,4539.6001,0.01
24,6,4348.0229,0.01
24,6,4349.7329,0.01104
24,6,4354.7905,0.0154
24,6,4359.8296,0.02263
24,6,4364.853,0.03319
24,6,4369.8628,0.04907
24,6,4374.8633,0.07207
24,6,4379.8569,0.10615
24,6,4384.8477,0.15454
24,6,4389.8384,0.22307
24,6,4394.833,0.31575
24,6,4399.8345,0.43396
24,6,4404.8467,0.5759
24,6,4409.8716,0.72469
24,6,4414.7021,0.84834
24,6,4419.7607,0.93901
24,6,4424.8384,0.98867
24,6,4429.7251,0.99851
24,6,4434.8452,0.99772
24,6,4439.7734,1.0
24,6,4444.7217,0.99857
24,6,4449.6899,0.99731
24,6,4454.6768,0.99166
24,6,4459.6812,0.99349
24,6,4464.7012,0.99802
24,6,4469.7344,0.99906
24,6,4474.7793,0.98658
24,6,4479.832,0.93619
24,6,4484.6704,0.84422
24,6,4489.7314,0.71141
24,6,4494.792,0.54794
24,6,4499.8496,0.3886
24,6,4504.6807,0.25861
24,6,4509.7227,0.1566
24,6,4514.7524,0.09008
24,6,4519.7681,0.05257
24,6,4524.7671,0.03258
24,6,4529.7476,0.02206
24,6,4534.7085,0.01549
24,6,4539.8623,0.01154
24,6,4542.4917,0.01
24,7,4348.4355,0.01
24,7,4350.0005,0.011
24,7,4355.0581,0.01583
24,7,4360.0972,0.02272
24,7,4365.1206,0.03289
24,7,4370.1304,0.04721
24,7,4375.1309,0.06868
24,7,4380.1245,0.09961
24,7,4385.1152,0.1457
24,7,4390.106,0.21365
24,7,4395.1006,0.3136
24,7,4400.1021,0.44141
24,7,4405.1143,0.59376
24,7,4410.1392,0.7437
24,7,4414.9697,0.85721
24,7,4420.0283,0.92808
24,7,4425.106,0.95902
24,7,4429.9927,0.96309
24,7,4435.1128,0.96961
24,7,4440.041,0.97941
24,7,4444.9893,0.98404
24,7,4449.9575,0.98639
24,7,4454.9443,0.98539
24,7,4459.9487,0.9925
24,7,4464.9688,0.99948
24,7,4470.002,1.0
24,7,4475.0469,0.987
24,7,4480.0996,0.93544
24,7,4484.938,0.84271
24,7,4489.999,0.70599
24,7,4495.0596,0.53235
24,7,4500.1172,0.36091
24,7,4504.9482,0.22296
24,7,4509.9902,0.12683
24,7,4515.02,0.07525
24,7,4520.0356,0.04724
24,7,4525.0347,0.03125
24,7,4530.0151,0.02198
24,7,4534.9761,0.01605
24,7,4540.1299,0.01197
24,7,4543.4814,0.01
24,8,4348.3379,0.01
24,8,4350.0688,0.01106
24,8,4355.1265,0.01598
24,8,4360.1655,0.02231
24,8,4365.189,0.03171
24,8,4370.1987,0.04532
24,8,4375.1992,0.06564
24,8,4380.1929,0.09422
24,8,4385.1836,0.13975
24,8,4390.1743,0.20901
24,8,4395.1689,0.31058
24,8,4400.1704,0.44288
24,8,4405.1826,0.59917
24,8,4410.2075,0.74835
24,8,4415.0381,0.85849
24,8,4420.0967,0.92104
24,8,4425.1743,0.94758
24,8,4430.061,0.95409
24,8,4435.1812,0.96535
24,8,4440.1094,0.97803
24,8,4445.0576,0.98451
24,8,4450.0259,0.98684
24,8,4455.0127,0.9862
24,8,4460.0171,0.99454
24,8,4465.0371,1.0
24,8,4470.0703,0.99779
24,8,4475.1152,0.98197
24,8,4480.168,0.93077
24,8,4485.0063,0.83802
24,8,4490.0674,0.69939
24,8,4495.1279,0.51981
24,8,4500.1855,0.34266
24,8,4505.0166,0.20692
24,8,4510.0586,0.11978
24,8,4515.0884,0.0734
24,8,4520.104,0.04761
24,8,4525.103,0.03203
24,8,4530.0835,0.02238
24,8,4535.0444,0.01663
24,8,4540.1982,0.01237
24,8,4543.5957,0.01
24,9,4348.417,0.01
24,9,4349.5239,0.01063
24,9,4354.5815,0.01536
24,9,4359.6206,0.02144
24,9,4364.644,0.03071
24,9,4369.6538,0.04339
24,9,4374.6543,0.06228
24,9,4379.6479,0.09
24,9,4384.6387,0.13312
24,9,4389.6294,0.1992
24,9,4394.624,0.29676
24,9,4399.6255,0.42517
24,9,4404.6377,0.58298
24,9,4409.6626,0.74185
24,9,4414.4932,0.86265
24,9,4419.5518,0.92939
24,9,4424.6294,0.95297
24,9,4429.5161,0.95665
24,9,4434.6362,0.96687
24,9,4439.5645,0.98074
24,9,4444.5127,0.98791
24,9,4449.481,0.98832
24,9,4454.4678,0.98823
24,9,4459.4722,0.99487
24,9,4464.4922,1.0
24,9,4469.5254,0.99644
24,9,4474.5703,0.98288
24,9,4479.623,0.93573
24,9,4484.4614,0.85179
24,9,4489.5225,0.72372
24,9,4494.583,0.54831
24,9,4499.6406,0.36404
24,9,4504.4717,0.21996
24,9,4509.5137,0.12721
24,9,4514.5435,0.07731
24,9,4519.5591,0.05018
24,9,4524.5581,0.03371
24,9,4529.5386,0.02426
24,9,4534.4995,0.0178
24,9,4539.6533,0.01339
24,9,4544.2964,0.01
24,10,4348.417,0.01
24,10,4349.5239,0.01063
24,10,4354.5815,0.01536
24,10,4359.6206,0.02144
24,10,4364.644,0.03071
24,10,4369.6538,0.04339
24,10,4374.6543,0.06228
24,10,4379.6479,0.09
24,10,4384.6387,0.13312
24,10,4389.6294,0.1992
24,10,4394.624,0.29676
24,10,4399.6255,0.42517
24,10,4404.6377,0.58298
24,10,4409.6626,0.74185
24,10,4414.4932,0.86265
24,10,4419.5518,0.92939
24,10,4424.6294,0.95297
24,10,4429.5161,0.95665
24,10,4434.6362,0.96687
24,10,4439.5645,0.98074
24,10,4444.5127,0.98791
24,10,4449.481,0.98832
24,10,4454.4678,0.98823
24,10,4459.4722,0.99487
24,10,4464.4922,1.0
24,10,4469.5254,0.99644
24,10,4474.5703,0.98288
24,10,4479.623,0.93573
24,10,4484.4614,0.85179
24,10,4489.5225,0.72372
24,10,4494.583,0.54831
24,10,4499.6406,0.36404
24,10,4504.4717,0.21996
24,10,4509.5137,0.12721
24,10,4514.5435,0.07731
24,10,4519.5591,0.05018
24,10,4524.5581,0.03371
24,10,4529.5386,0.02426
24,10,4534.4995,0.0178
24,10,4539.6533,0.01339
24,10,4544.2964,0.01
