Band,Channel,Wavelength,RSR
34,4,13827.752,0.78391
34,4,13847.707,0.58647
34,4,13867.4678,0.38922
34,4,13887.4395,0.23502
34,4,13907.6631,0.13403
34,4,13927.4521,0.07728
34,4,13947.623,0.04565
34,4,13967.4941,0.02746
34,4,13987.4932,0.01815
34,4,14007.6602,0.01154
34,4,14014.7949,0.01
34,5,13349.1797,0.01
34,5,13349.9629,0.01013
34,5,13370.0654,0.01548
34,5,13390.0791,0.02254
34,5,13409.958,0.03668
34,5,13430.0605,0.05966
34,5,13449.9668,0.10223
34,5,13470.0586,0.17826
34,5,13489.9629,0.30389
34,5,13509.7188,0.48097
34,5,13529.7529,0.68294
34,5,13549.752,0.84531
34,5,13569.7822,0.92634
34,5,13589.9062,0.92924
34,5,13609.79,0.90612
34,5,13629.8467,0.9019
34,5,13650.0869,0.91137
34,5,13669.7158,0.93008
34,5,13689.8789,0.94871
34,5,13709.748,0.96285
34,5,13730.0645,0.97557
34,5,13749.9746,0.9874
34,5,13769.8213,1.0
34,5,13789.9473,0.99386
34,5,13809.9121,0.926
34,5,13830.0732,0.77456
34,5,13850.0283,0.57221
34,5,13869.7891,0.37724
34,5,13889.7607,0.22497
34,5,13909.9844,0.12794
34,5,13929.7734,0.075
34,5,13949.9443,0.04418
34,5,13969.8154,0.02852
34,5,13989.8145,0.01795
34,5,14009.9814,0.01159
34,5,14016.3691,0.01
34,6,13351.2559,0.01
34,6,13351.3125,0.01001
34,6,13371.415,0.01425
34,6,13391.4287,0.02264
34,6,13411.3076,0.0364
34,6,13431.4102,0.06014
34,6,13451.3164,0.10425
34,6,13471.4082,0.18321
34,6,13491.3125,0.31474
34,6,13511.0684,0.49832
34,6,13531.1025,0.70313
34,6,13551.1016,0.86439
34,6,13571.1318,0.94351
34,6,13591.2559,0.94438
34,6,13611.1396,0.92012
34,6,13631.1963,0.91539
34,6,13651.4365,0.92465
34,6,13671.0654,0.942
34,6,13691.2285,0.95923
34,6,13711.0977,0.97067
34,6,13731.4141,0.98092
34,6,13751.3242,0.98956
34,6,13771.1709,1.0
34,6,13791.2969,0.99281
34,6,13811.2617,0.92476
34,6,13831.4229,0.77414
34,6,13851.3779,0.57109
34,6,13871.1387,0.37481
34,6,13891.1104,0.2219
34,6,13911.334,0.12534
34,6,13931.123,0.07238
34,6,13951.2939,0.04223
34,6,13971.165,0.02596
34,6,13991.1641,0.01618
34,6,14011.3311,0.0102
34,6,14012.4248,0.01
34,7,13351.7988,0.01
34,7,13371.4355,0.01464
34,7,13391.4492,0.02222
34,7,13411.3281,0.03576
34,7,13431.4307,0.0594
34,7,13451.3369,0.10275
34,7,13471.4287,0.18337
34,7,13491.333,0.31777
34,7,13511.0889,0.50572
34,7,13531.123,0.71094
34,7,13551.1221,0.87404
34,7,13571.1523,0.95452
34,7,13591.2764,0.95615
34,7,13611.1602,0.93311
34,7,13631.2168,0.92745
34,7,13651.457,0.93478
34,7,13671.0859,0.95052
34,7,13691.249,0.967
34,7,13711.1182,0.97899
34,7,13731.4346,0.98744
34,7,13751.3447,0.99349
34,7,13771.1914,1.0
34,7,13791.3174,0.992
34,7,13811.2822,0.92907
34,7,13831.4434,0.78447
34,7,13851.3984,0.58317
34,7,13871.1592,0.38216
34,7,13891.1309,0.22672
34,7,13911.3545,0.12618
34,7,13931.1436,0.07165
34,7,13951.3145,0.04125
34,7,13971.1855,0.02588
34,7,13991.1846,0.01657
34,7,14011.3516,0.01022
34,7,14012.9209,0.01
34,8,13352.4668,0.01
34,8,13369.9717,0.01438
34,8,13389.9854,0.02117
34,8,13409.8643,0.03309
34,8,13429.9668,0.05597
34,8,13449.873,0.09624
34,8,13469.9648,0.17264
34,8,13489.8691,0.30348
34,8,13509.625,0.48994
34,8,13529.6592,0.6988
34,8,13549.6582,0.86988
34,8,13569.6885,0.95675
34,8,13589.8125,0.9643
34,8,13609.6963,0.94482
34,8,13629.7529,0.93876
34,8,13649.9932,0.94498
34,8,13669.6221,0.96128
34,8,13689.7852,0.97887
34,8,13709.6543,0.98913
34,8,13729.9707,0.99686
34,8,13749.8809,0.99852
34,8,13769.7275,1.0
34,8,13789.8535,0.99097
34,8,13809.8184,0.93208
34,8,13829.9795,0.79808
34,8,13849.9346,0.60322
34,8,13869.6953,0.40183
34,8,13889.667,0.23955
34,8,13909.8906,0.13369
34,8,13929.6797,0.07489
34,8,13949.8506,0.04249
34,8,13969.7217,0.02514
34,8,13989.7207,0.01644
34,8,14009.8877,0.01055
34,8,14012.6748,0.01
34,9,13348.79,0.01
34,9,13366.6143,0.01352
34,9,13386.6279,0.02113
34,9,13406.5068,0.03232
34,9,13426.6094,0.0523
34,9,13446.5156,0.08846
34,9,13466.6074,0.15589
34,9,13486.5117,0.27504
34,9,13506.2676,0.45513
34,9,13526.3018,0.66318
34,9,13546.3008,0.84401
34,9,13566.3311,0.9436
34,9,13586.4551,0.96076
34,9,13606.3389,0.94462
34,9,13626.3955,0.93767
34,9,13646.6357,0.94433
34,9,13666.2646,0.959
34,9,13686.4277,0.97781
34,9,13706.2969,0.99046
34,9,13726.6133,0.9994
34,9,13746.5234,1.0
34,9,13766.3701,0.99892
34,9,13786.4961,0.9881
34,9,13806.4609,0.93575
34,9,13826.6221,0.81439
34,9,13846.5771,0.63187
34,9,13866.3379,0.43391
34,9,13886.3096,0.26739
34,9,13906.5332,0.15145
34,9,13926.3223,0.0851
34,9,13946.4932,0.04942
34,9,13966.3643,0.02959
34,9,13986.3633,0.01764
34,9,14006.5303,0.01186
34,9,14016.8467,0.01
34,10,13348.79,0.01
34,10,13366.6143,0.01352
34,10,13386.6279,0.02113
34,10,13406.5068,0.03232
34,10,13426.6094,0.0523
34,10,13446.5156,0.08846
34,10,13466.6074,0.15589
34,10,13486.5117,0.27504
34,10,13506.2676,0.45513
34,10,13526.3018,0.66318
34,10,13546.3008,0.84401
34,10,13566.3311,0.9436
34,10,13586.4551,0.96076
34,10,13606.3389,0.94462
34,10,13626.3955,0.93767
34,10,13646.6357,0.94433
34,10,13666.2646,0.959
34,10,13686.4277,0.97781
34,10,13706.2969,0.99046
34,10,13726.6133,0.9994
34,10,13746.5234,1.0
34,10,13766.3701,0.99892
34,10,13786.4961,0.9881
34,10,13806.4609,0.93575
34,10,13826.6221,0.81439
34,10,13846.5771,0.63187
34,10,13866.3379,0.43391
34,10,13886.3096,0.26739
34,10,13906.5332,0.15145
34,10,13926.3223,0.0851
34,10,13946.4932,0.04942
34,10,13966.3643,0.02959
34,10,13986.3633,0.01764
34,10,14006.5303,0.01186
34,10,14016.8467,0.01
