Band,Channel,Wavelength,RSR
35,1,13604.9502,0.01
35,1,13606.0361,0.01023
35,1,13616.0869,0.01323
35,1,13626.1836,0.01509
35,1,13636.3271,0.02028
35,1,13646.123,0.02436
35,1,13655.9561,0.03024
35,1,13666.2197,0.03924
35,1,13676.1191,0.05139
35,1,13686.0449,0.0676
35,1,13695.9883,0.09055
35,1,13705.9443,0.12372
35,1,13716.3047,0.16965
35,1,13726.2646,0.22631
35,1,13736.2148,0.30042
35,1,13746.1494,0.38838
35,1,13756.0615,0.48331
35,1,13765.9453,0.59002
35,1,13776.1875,0.69706
35,1,13785.9971,0.79382
35,1,13796.1523,0.87703
35,1,13806.2588,0.9381
35,1,13816.3135,0.97714
35,1,13826.3164,0.99427
35,1,13836.2686,1.0
35,1,13846.1729,0.9963
35,1,13856.0293,0.99082
35,1,13866.2217,0.98973
35,1,13876.001,0.9861
35,1,13886.125,0.98973
35,1,13896.2246,0.99268
35,1,13906.3086,0.99766
35,1,13916.0137,0.99728
35,1,13926.0938,0.99621
35,1,13936.1846,0.99548
35,1,13946.2949,0.98973
35,1,13956.0557,0.98799
35,1,13966.2246,0.99245
35,1,13976.0547,0.98555
35,1,13986.3057,0.99259
35,1,13996.2217,0.9894
35,1,14006.1826,0.9922
35,1,14016.1895,0.98859
35,1,14026.2412,0.97835
35,1,14035.9473,0.95307
35,1,14046.0811,0.9147
35,1,14056.248,0.85374
35,1,14066.0527,0.77655
35,1,14076.2725,0.68513
35,1,14086.1143,0.58198
35,1,14095.9658,0.48209
35,1,14106.2129,0.38276
35,1,14116.0596,0.29682
35,1,14126.2881,0.22431
35,1,14136.1016,0.17126
35,1,14146.2803,0.12452
35,1,14156.0352,0.09415
35,1,14166.1416,0.07026
35,1,14176.2031,0.05139
35,1,14186.2178,0.03804
35,1,14196.1816,0.02884
35,1,14206.0938,0.02161
35,1,14215.9561,0.01604
35,1,14226.1436,0.013
35,1,14235.2217,0.01
35,2,13604.9502,0.01
35,2,13606.0361,0.01023
35,2,13616.0869,0.01323
35,2,13626.1836,0.01509
35,2,13636.3271,0.02028
35,2,13646.123,0.02436
35,2,13655.9561,0.03024
35,2,13666.2197,0.03924
35,2,13676.1191,0.05139
35,2,13686.0449,0.0676
35,2,13695.9883,0.09055
35,2,13705.9443,0.12372
35,2,13716.3047,0.16965
35,2,13726.2646,0.22631
35,2,13736.2148,0.30042
35,2,13746.1494,0.38838
35,2,13756.0615,0.48331
35,2,13765.9453,0.59002
35,2,13776.1875,0.69706
35,2,13785.9971,0.79382
35,2,13796.1523,0.87703
35,2,13806.2588,0.9381
