Band,Channel,Wavelength,RSR
32,5,11697.5811,0.04049
32,5,11722.6055,0.09115
32,5,11747.7051,0.19583
32,5,11772.3623,0.3814
32,5,11797.7295,0.61968
32,5,11822.4707,0.8239
32,5,11847.3545,0.94935
32,5,11872.3438,0.98792
32,5,11897.4482,0.99464
32,5,11922.7178,1.0
32,5,11947.4629,0.98887
32,5,11972.5879,0.97003
32,5,11997.4229,0.94874
32,5,12022.457,0.94473
32,5,12047.3506,0.94594
32,5,12072.5176,0.95025
32,5,12097.5234,0.95259
32,5,12122.7119,0.94199
32,5,12147.5811,0.93385
32,5,12172.4434,0.9289
32,5,12197.6094,0.92232
32,5,12222.5732,0.87765
32,5,12247.6758,0.81992
32,5,12272.4795,0.72629
32,5,12297.3887,0.57487
32,5,12322.4521,0.38198
32,5,12347.3701,0.20559
32,5,12372.6494,0.09337
32,5,12397.6338,0.03763
32,5,12422.4189,0.01897
32,5,12439.2695,0.01
32,6,11650.9932,0.01
32,6,11673.7217,0.01914
32,6,11698.582,0.04085
32,6,11723.6064,0.09536
32,6,11748.7061,0.21267
32,6,11773.3633,0.40215
32,6,11798.7305,0.6394
32,6,11823.4717,0.83483
32,6,11848.3555,0.94858
32,6,11873.3447,0.9814
32,6,11898.4492,0.99064
32,6,11923.7188,1.0
32,6,11948.4639,0.99736
32,6,11973.5889,0.97797
32,6,11998.4238,0.95114
32,6,12023.458,0.94738
32,6,12048.3516,0.95065
32,6,12073.5186,0.95616
32,6,12098.5244,0.96111
32,6,12123.7129,0.94731
32,6,12148.582,0.93713
32,6,12173.4443,0.93024
32,6,12198.6104,0.92564
32,6,12223.5742,0.88162
32,6,12248.6768,0.81985
32,6,12273.4805,0.72454
32,6,12298.3896,0.5679
32,6,12323.4531,0.37339
32,6,12348.3711,0.20264
32,6,12373.6504,0.09245
32,6,12398.6348,0.0392
32,6,12423.4199,0.01637
32,6,12442.0547,0.01
32,7,11653.4385,0.01
32,7,11674.1475,0.01827
32,7,11699.0078,0.04181
32,7,11724.0322,0.0974
32,7,11749.1318,0.21752
32,7,11773.7891,0.41617
32,7,11799.1562,0.65898
32,7,11823.8975,0.85434
32,7,11848.7812,0.96285
32,7,11873.7705,0.98937
32,7,11898.875,0.99431
32,7,11924.1445,0.99937
32,7,11948.8896,1.0
32,7,11974.0146,0.98644
32,7,11998.8496,0.95892
32,7,12023.8838,0.95475
32,7,12048.7773,0.95841
32,7,12073.9443,0.96654
32,7,12098.9502,0.97768
32,7,12124.1387,0.96285
32,7,12149.0078,0.94836
32,7,12173.8701,0.93996
32,7,12199.0361,0.93788
32,7,12224.0,0.89125
32,7,12249.1025,0.82816
32,7,12273.9062,0.73072
32,7,12298.8154,0.57101
32,7,12323.8789,0.37144
32,7,12348.7969,0.19715
32,7,12374.0762,0.09232
32,7,12399.0605,0.03854
32,7,12423.8457,0.01834
32,7,12446.2061,0.01
32,8,11648.8691,0.01
32,8,11673.8174,0.02078
32,8,11698.6777,0.04143
32,8,11723.7021,0.09494
32,8,11748.8018,0.21353
32,8,11773.459,0.4058
32,8,11798.8262,0.65462
32,8,11823.5674,0.8607
32,8,11848.4512,0.97057
32,8,11873.4404,0.99404
32,8,11898.5449,0.99283
32,8,11923.8145,0.99752
32,8,11948.5596,1.0
32,8,11973.6846,0.99035
32,8,11998.5195,0.96436
32,8,12023.5537,0.95761
32,8,12048.4473,0.9598
32,8,12073.6143,0.9687
32,8,12098.6201,0.98476
32,8,12123.8086,0.97063
32,8,12148.6777,0.95491
32,8,12173.54,0.94312
32,8,12198.7061,0.93804
32,8,12223.6699,0.89241
32,8,12248.7725,0.83022
32,8,12273.5762,0.73272
32,8,12298.4854,0.57373
32,8,12323.5488,0.37779
32,8,12348.4668,0.20047
32,8,12373.7461,0.08976
32,8,12398.7305,0.03943
32,8,12423.5156,0.01872
32,8,12447.8047,0.01
32,9,11653.9805,0.01
32,9,11673.1621,0.01789
32,9,11698.0225,0.04422
32,9,11723.0469,0.10172
32,9,11748.1465,0.21701
32,9,11772.8037,0.40112
32,9,11798.1709,0.63848
32,9,11822.9121,0.84646
32,9,11847.7959,0.97222
32,9,11872.7852,1.0
32,9,11897.8896,0.99376
32,9,11923.1592,0.98614
32,9,11947.9043,0.97811
32,9,11973.0293,0.96921
32,9,11997.8643,0.94901
32,9,12022.8984,0.94454
32,9,12047.792,0.94497
32,9,12072.959,0.95235
32,9,12097.9648,0.97358
32,9,12123.1533,0.96415
32,9,12148.0225,0.95407
32,9,12172.8848,0.94081
32,9,12198.0508,0.93503
32,9,12223.0146,0.8877
32,9,12248.1172,0.82068
32,9,12272.9209,0.7236
32,9,12297.8301,0.57927
32,9,12322.8936,0.39177
32,9,12347.8115,0.21122
32,9,12373.0908,0.09508
32,9,12398.0752,0.03872
32,9,12422.8604,0.01806
32,9,12447.9014,0.01016
32,9,12450.749,0.01
32,10,11653.9805,0.01
32,10,11673.1621,0.01789
32,10,11698.0225,0.04422
32,10,11723.0469,0.10172
32,10,11748.1465,0.21701
32,10,11772.8037,0.40112
32,10,11798.1709,0.63848
32,10,11822.9121,0.84646
32,10,11847.7959,0.97222
32,10,11872.7852,1.0
32,10,11897.8896,0.99376
32,10,11923.1592,0.98614
32,10,11947.9043,0.97811
32,10,11973.0293,0.96921
32,10,11997.8643,0.94901
32,10,12022.8984,0.94454
32,10,12047.792,0.94497
32,10,12072.959,0.95235
32,10,12097.9648,0.97358
32,10,12123.1533,0.96415
32,10,12148.0225,0.95407
32,10,12172.8848,0.94081
32,10,12198.0508,0.93503
32,10,12223.0146,0.8877
32,10,12248.1172,0.82068
32,10,12272.9209,0.7236
32,10,12297.8301,0.57927
32,10,12322.8936,0.39177
32,10,12347.8115,0.21122
32,10,12373.0908,0.09508
32,10,12398.0752,0.03872
32,10,12422.8604,0.01806
32,10,12447.9014,0.01016
32,10,12450.749,0.01
