Band,Channel,Wavelength,RSR
7,1,2058.5342,0.01
7,1,2062.0884,0.0141
7,1,2067.1008,0.02782
7,1,2072.0967,0.06382
7,1,2077.0759,0.14485
7,1,2082.0896,0.29803
7,1,2087.0869,0.55323
7,1,2092.082,0.77832
7,1,2097.0808,0.9089
7,1,2102.0869,1.0
7,1,2107.0791,0.9079
7,1,2112.082,0.94869
7,1,2117.1028,0.89372
7,1,2122.0718,0.82844
7,1,2127.0959,0.74917
7,1,2132.0854,0.6359
7,1,2137.083,0.54515
7,1,2142.0764,0.45774
7,1,2147.0991,0.35
7,1,2152.0808,0.21303
7,1,2157.0945,0.12975
7,1,2162.0793,0.06597
7,1,2167.0754,0.02631
7,1,2172.0784,0.0134
7,1,2175.6548,0.01
7,2,2058.5342,0.01
7,2,2062.0884,0.0141
7,2,2067.1008,0.02782
7,2,2072.0967,0.06382
7,2,2077.0759,0.14485
7,2,2082.0896,0.29803
7,2,2087.0869,0.55323
7,2,2092.082,0.77832
7,2,2097.0808,0.9089
7,2,2102.0869,1.0
7,2,2107.0791,0.9079
7,2,2112.082,0.94869
7,2,2117.1028,0.89372
7,2,2122.0718,0.82844
7,2,2127.0959,0.74917
7,2,2132.0854,0.6359
7,2,2137.083,0.54515
7,2,2142.0764,0.45774
7,2,2147.0991,0.35
7,2,2152.0808,0.21303
7,2,2157.0945,0.12975
7,2,2162.0793,0.06597
7,2,2167.0754,0.02631
7,2,2172.0784,0.0134
7,2,2175.6548,0.01
7,3,2058.5342,0.01
7,3,2062.0884,0.0141
7,3,2067.1008,0.02782
7,3,2072.0967,0.06382
7,3,2077.0759,0.14485
7,3,2082.0896,0.29803
7,3,2087.0869,0.55323
7,3,2092.082,0.77832
7,3,2097.0808,0.9089
7,3,2102.0869,1.0
7,3,2107.0791,0.9079
7,3,2112.082,0.94869
7,3,2117.1028,0.89372
7,3,2122.0718,0.82844
7,3,2127.0959,0.74917
7,3,2132.0854,0.6359
7,3,2137.083,0.54515
7,3,2142.0764,0.45774
7,3,2147.0991,0.35
7,3,2152.0808,0.21303
7,3,2157.0945,0.12975
7,3,2162.0793,0.06597
7,3,2167.0754,0.02631
7,3,2172.0784,0.0134
7,3,2175.6548,0.01
7,4,2059.1938,0.01
7,4,2063.8958,0.01732
7,4,2068.9082,0.03398
7,4,2073.9041,0.07588
7,4,2078.8833,0.16694
7,4,2083.897,0.34971
7,4,2088.8943,0.61105
7,4,2093.8894,0.81385
7,4,2098.8882,0.99227
7,4,2103.8943,1.0
7,4,2108.8865,0.95451
7,4,2113.8894,0.9037
7,4,2118.9102,0.81265
7,4,2123.8792,0.73323
7,4,2128.9033,0.65385
7,4,2133.8928,0.58892
7,4,2138.8904,0.51498
7,4,2143.8838,0.41945
7,4,2148.9065,0.29816
7,4,2153.8882,0.18248
7,4,2158.9019,0.0977
7,4,2163.8867,0.04037
7,4,2168.8828,0.01936
7,4,2173.8857,0.01118
7,4,2175.1116,0.01
7,5,2059.364,0.01
7,5,2059.9338,0.0105
7,5,2064.9185,0.01939
7,5,2069.9309,0.03882
7,5,2074.9268,0.08401
7,5,2079.906,0.18393
7,5,2084.9197,0.38637
7,5,2089.917,0.63235
7,5,2094.9121,0.86558
7,5,2099.9109,1.0
7,5,2104.917,0.99036
7,5,2109.9092,0.95422
7,5,2114.9121,0.87255
7,5,2119.9329,0.79086
7,5,2124.9019,0.70039
7,5,2129.926,0.62851
7,5,2134.9155,0.56717
7,5,2139.9131,0.49063
7,5,2144.9065,0.38986
7,5,2149.9292,0.26858
7,5,2154.9109,0.15814
7,5,2159.9246,0.07425
7,5,2164.9094,0.03359
7,5,2169.9055,0.01801
7,5,2174.6934,0.01
7,6,2059.0637,0.01
7,6,2060.1296,0.01102
7,6,2065.1143,0.02033
7,6,2070.1267,0.04087
7,6,2075.1226,0.08568
7,6,2080.1018,0.19331
7,6,2085.1155,0.38936
7,6,2090.1128,0.64119
7,6,2095.1079,0.88366
7,6,2100.1067,0.97316
7,6,2105.1128,1.0
7,6,2110.105,0.94113
7,6,2115.1079,0.86709
7,6,2120.1287,0.78545
7,6,2125.0977,0.68754
7,6,2130.1218,0.61963
7,6,2135.1113,0.55288
7,6,2140.1089,0.48384
7,6,2145.1023,0.38846
7,6,2150.125,0.26849
7,6,2155.1067,0.15163
7,6,2160.1204,0.07195
7,6,2165.1052,0.03657
7,6,2170.1013,0.01811
7,6,2174.2288,0.01
7,7,2058.564,0.01
7,7,2060.0925,0.01149
7,7,2065.0771,0.02118
7,7,2070.0896,0.04095
7,7,2075.0854,0.08773
7,7,2080.0647,0.19743
7,7,2085.0784,0.39354
7,7,2090.0757,0.66131
7,7,2095.0708,0.86688
7,7,2100.0696,0.97542
7,7,2105.0757,1.0
7,7,2110.0679,0.93627
7,7,2115.0708,0.886
7,7,2120.0916,0.79181
7,7,2125.0605,0.70263
7,7,2130.0847,0.62571
7,7,2135.0742,0.55599
7,7,2140.0718,0.48889
7,7,2145.0652,0.39209
7,7,2150.0879,0.2687
7,7,2155.0696,0.15158
7,7,2160.0833,0.07988
7,7,2165.0681,0.03817
7,7,2170.0642,0.01621
7,7,2174.0271,0.01
7,8,2058.2917,0.01
7,8,2060.2498,0.01201
7,8,2065.2344,0.0217
7,8,2070.2468,0.04233
7,8,2075.2427,0.09239
7,8,2080.2219,0.2016
7,8,2085.2356,0.40939
7,8,2090.2329,0.66609
7,8,2095.228,0.86359
7,8,2100.2268,1.0
7,8,2105.2329,0.98362
7,8,2110.2251,0.94791
7,8,2115.228,0.88457
7,8,2120.2488,0.79622
7,8,2125.2178,0.71013
7,8,2130.2419,0.63043
7,8,2135.2314,0.56438
7,8,2140.229,0.4856
7,8,2145.2224,0.38311
7,8,2150.2451,0.26017
7,8,2155.2268,0.15427
7,8,2160.2405,0.07889
7,8,2165.2253,0.03269
7,8,2170.2214,0.01658
7,8,2174.8579,0.01
7,9,2058.5208,0.01
7,9,2060.3752,0.01183
7,9,2065.3599,0.02158
7,9,2070.3723,0.04344
7,9,2075.3682,0.09374
7,9,2080.3474,0.2065
7,9,2085.3611,0.42264
7,9,2090.3584,0.67123
7,9,2095.3535,0.89904
7,9,2100.3523,1.0
7,9,2105.3584,0.99226
7,9,2110.3506,0.95434
7,9,2115.3535,0.8827
7,9,2120.3743,0.81091
7,9,2125.3433,0.71899
7,9,2130.3674,0.64486
7,9,2135.3569,0.5734
7,9,2140.3545,0.48559
7,9,2145.3479,0.38362
7,9,2150.3706,0.26127
7,9,2155.3523,0.15158
7,9,2160.366,0.06941
7,9,2165.3508,0.03327
7,9,2170.3469,0.01821
7,9,2175.0251,0.01
7,10,2058.4543,0.01
7,10,2060.4712,0.01199
7,10,2065.4558,0.02206
7,10,2070.4683,0.0444
7,10,2075.4641,0.09416
7,10,2080.4434,0.21269
7,10,2085.457,0.42385
7,10,2090.4543,0.69206
7,10,2095.4495,0.91204
7,10,2100.4482,0.98481
7,10,2105.4543,1.0
7,10,2110.4465,0.93525
7,10,2115.4495,0.88561
7,10,2120.4702,0.80921
7,10,2125.4392,0.7223
7,10,2130.4634,0.64802
7,10,2135.4529,0.57161
7,10,2140.4504,0.4923
7,10,2145.4438,0.38673
7,10,2150.4666,0.2603
7,10,2155.4482,0.14122
7,10,2160.4619,0.07046
7,10,2165.4468,0.03614
7,10,2170.4429,0.01707
7,10,2174.3254,0.01
7,11,2057.9534,0.01
7,11,2060.5735,0.01282
7,11,2065.5581,0.02376
7,11,2070.5706,0.04639
7,11,2075.5664,0.10072
7,11,2080.5457,0.22153
7,11,2085.5593,0.43872
7,11,2090.5566,0.71017
7,11,2095.5518,0.89271
7,11,2100.5505,1.0
7,11,2105.5566,0.98519
7,11,2110.5488,0.92954
7,11,2115.5518,0.88036
7,11,2120.5725,0.79449
7,11,2125.5415,0.71793
7,11,2130.5657,0.6424
7,11,2135.5552,0.57692
7,11,2140.5527,0.49942
7,11,2145.5461,0.38804
7,11,2150.5688,0.25707
7,11,2155.5505,0.14417
7,11,2160.5642,0.07669
7,11,2165.5491,0.03472
7,11,2170.5452,0.01499
7,11,2174.4277,0.01
7,12,2057.999,0.01
7,12,2060.4482,0.01268
7,12,2065.4329,0.02302
7,12,2070.4453,0.04527
7,12,2075.4412,0.09989
7,12,2080.4204,0.21702
7,12,2085.4341,0.43529
7,12,2090.4314,0.682
7,12,2095.4265,0.88767
7,12,2100.4253,1.0
7,12,2105.4314,0.96928
7,12,2110.4236,0.92793
7,12,2115.4265,0.85646
7,12,2120.4473,0.78085
7,12,2125.4163,0.7013
7,12,2130.4404,0.63609
7,12,2135.4299,0.57775
7,12,2140.4275,0.49631
7,12,2145.4209,0.38795
7,12,2150.4436,0.26334
7,12,2155.4253,0.15374
7,12,2160.439,0.07361
7,12,2165.4238,0.03163
7,12,2170.4199,0.01686
7,12,2175.1343,0.01
7,13,2057.9961,0.01
7,13,2060.4487,0.01263
7,13,2065.4333,0.02279
7,13,2070.4458,0.04649
7,13,2075.4417,0.09927
7,13,2080.4209,0.21785
7,13,2085.4346,0.43351
7,13,2090.4319,0.69266
7,13,2095.427,0.92123
7,13,2100.4258,0.99556
7,13,2105.4319,1.0
7,13,2110.4241,0.93998
7,13,2115.427,0.87319
7,13,2120.4478,0.7989
7,13,2125.4167,0.71137
7,13,2130.4409,0.64671
7,13,2135.4304,0.58058
7,13,2140.428,0.49925
7,13,2145.4214,0.39592
7,13,2150.4441,0.27117
7,13,2155.4258,0.15153
7,13,2160.4395,0.07024
7,13,2165.4243,0.03545
7,13,2170.4204,0.01871
7,13,2174.8579,0.01
7,14,2058.6858,0.01
7,14,2060.7705,0.01214
7,14,2065.7551,0.02334
7,14,2070.7676,0.04653
7,14,2075.7634,0.10039
7,14,2080.7427,0.22468
7,14,2085.7563,0.44015
7,14,2090.7537,0.70785
7,14,2095.7488,0.90109
7,14,2100.7476,0.99272
7,14,2105.7537,1.0
7,14,2110.7458,0.93669
7,14,2115.7488,0.88767
7,14,2120.7695,0.7983
7,14,2125.7385,0.71117
7,14,2130.7627,0.63345
7,14,2135.7522,0.55992
7,14,2140.7498,0.48112
7,14,2145.7432,0.37787
7,14,2150.7659,0.25392
7,14,2155.7476,0.13779
7,14,2160.7612,0.07325
7,14,2165.7461,0.03624
7,14,2170.7422,0.01582
7,14,2174.4465,0.01
7,15,2059.1926,0.01
7,15,2060.7095,0.01156
7,15,2065.6941,0.02147
7,15,2070.7065,0.04237
7,15,2075.7024,0.09491
7,15,2080.6816,0.21278
7,15,2085.6953,0.43144
7,15,2090.6926,0.69162
7,15,2095.6877,0.88345
7,15,2100.6865,1.0
7,15,2105.6926,0.97421
7,15,2110.6848,0.93521
7,15,2115.6877,0.87896
7,15,2120.7085,0.79578
7,15,2125.6775,0.7107
7,15,2130.7017,0.62803
7,15,2135.6912,0.55761
7,15,2140.6887,0.47111
7,15,2145.6821,0.36461
7,15,2150.7048,0.24368
7,15,2155.6865,0.14119
7,15,2160.7002,0.07328
7,15,2165.6851,0.03084
7,15,2170.6812,0.01507
7,15,2174.7524,0.01
7,16,2059.0435,0.01
7,16,2060.5376,0.01151
7,16,2065.5222,0.02096
7,16,2070.5347,0.04332
7,16,2075.5305,0.09764
7,16,2080.5098,0.2142
7,16,2085.5234,0.43734
7,16,2090.5208,0.69065
7,16,2095.5159,0.91614
7,16,2100.5146,1.0
7,16,2105.5208,0.98541
7,16,2110.5129,0.93401
7,16,2115.5159,0.8716
7,16,2120.5366,0.80496
7,16,2125.5056,0.72216
7,16,2130.5298,0.64858
7,16,2135.5193,0.56961
7,16,2140.5168,0.47963
