Band,Channel,Wavelength,RSR
2,6,869.64,0.91509
2,6,872.641,0.79876
2,6,874.6504,0.65968
2,6,877.6634,0.36359
2,6,879.6473,0.20624
2,6,882.644,0.09195
2,6,884.6569,0.06042
2,6,887.6555,0.03838
2,6,889.6407,0.03119
2,6,892.649,0.02359
2,6,894.6546,0.01937
2,6,897.6515,0.01278
2,6,899.1052,0.01
2,7,820.0049,0.01
2,7,822.7747,0.02272
2,7,824.7733,0.04111
2,7,827.7659,0.0861
2,7,829.7632,0.12558
2,7,832.7591,0.20116
2,7,834.7547,0.27284
2,7,837.7592,0.45377
2,7,839.7644,0.62566
2,7,842.7693,0.85271
2,7,844.7721,0.95802
2,7,847.7661,0.9896
2,7,849.7609,0.98354
2,7,852.7563,0.9735
2,7,854.772,0.97011
2,7,857.7557,0.9774
2,7,859.7582,0.97247
2,7,862.769,1.0
2,7,864.7634,0.98908
2,7,867.7711,0.96285
2,7,869.7529,0.92151
2,7,872.7539,0.79511
2,7,874.7633,0.64811
2,7,877.7763,0.35298
2,7,879.7602,0.19977
2,7,882.7569,0.08924
2,7,884.7698,0.05875
2,7,887.7684,0.03782
2,7,889.7537,0.03086
2,7,892.762,0.02321
2,7,894.7675,0.01897
2,7,897.7644,0.01272
2,7,899.1398,0.01
2,8,819.989,0.01
2,8,822.8502,0.02334
2,8,824.8488,0.04241
2,8,827.8414,0.08777
2,8,829.8387,0.12675
2,8,832.8346,0.20248
2,8,834.8302,0.27432
2,8,837.8347,0.45982
2,8,839.8399,0.63371
2,8,842.8448,0.8641
2,8,844.8476,0.96785
2,8,847.8416,0.99284
2,8,849.8364,0.98349
2,8,852.8318,0.97125
2,8,854.8475,0.96741
2,8,857.8312,0.97524
2,8,859.8337,0.97097
2,8,862.8445,1.0
2,8,864.8389,0.9901
2,8,867.8466,0.96604
2,8,869.8284,0.92447
2,8,872.8294,0.79255
2,8,874.8388,0.64135
2,8,877.8518,0.3468
2,8,879.8357,0.19622
2,8,882.8324,0.08765
2,8,884.8453,0.05789
2,8,887.8439,0.03742
2,8,889.8292,0.03064
2,8,892.8375,0.02318
2,8,894.843,0.01894
2,8,897.8399,0.01255
2,8,899.1526,0.01
2,9,820.0762,0.01
2,9,822.912,0.02358
2,9,824.9106,0.04312
2,9,827.9032,0.08883
2,9,829.9005,0.12799
2,9,832.8964,0.20347
2,9,834.892,0.27616
2,9,837.8965,0.46504
2,9,839.9017,0.64006
2,9,842.9066,0.87215
2,9,844.9094,0.97333
2,9,847.9034,0.99436
2,9,849.8982,0.98376
2,9,852.8936,0.97042
2,9,854.9093,0.96657
2,9,857.893,0.97491
2,9,859.8955,0.97097
2,9,862.9063,1.0
2,9,864.9007,0.9904
2,9,867.9084,0.96695
2,9,869.8902,0.92506
2,9,872.8912,0.78908
2,9,874.9006,0.63508
2,9,877.9136,0.34147
2,9,879.8975,0.19284
2,9,882.8942,0.08603
2,9,884.9071,0.05694
2,9,887.9057,0.03692
2,9,889.891,0.03028
2,9,892.8993,0.02319
2,9,894.9048,0.01878
2,9,897.9017,0.01231
2,9,899.1455,0.01
2,10,820.0159,0.01
2,10,822.9703,0.02463
2,10,824.9689,0.04422
2,10,827.9615,0.0902
2,10,829.9588,0.1294
2,10,832.9547,0.20504
2,10,834.9503,0.27916
2,10,837.9548,0.47029
2,10,839.96,0.64654
2,10,842.9649,0.87811
2,10,844.9677,0.97714
2,10,847.9617,0.99538
2,10,849.9565,0.9842
2,10,852.9519,0.97013
2,10,854.9676,0.96559
2,10,857.9513,0.97408
2,10,859.9538,0.97074
2,10,862.9646,1.0
2,10,864.959,0.99055
2,10,867.9667,0.96697
2,10,869.9485,0.92466
2,10,872.9495,0.78623
2,10,874.9589,0.62997
2,10,877.9719,0.33711
2,10,879.9558,0.18989
2,10,882.9525,0.08506
2,10,884.9654,0.05639
2,10,887.964,0.03668
2,10,889.9493,0.03041
2,10,892.9576,0.02346
2,10,894.9631,0.01903
2,10,897.96,0.01254
2,10,899.3314,0.01
2,11,819.8895,0.01
2,11,820.0328,0.01032
2,11,823.0378,0.02538
2,11,825.0364,0.04533
2,11,828.0289,0.09125
2,11,830.0262,0.13051
2,11,833.0222,0.20678
2,11,835.0178,0.28235
2,11,838.0223,0.47604
2,11,840.0275,0.65349
2,11,843.0323,0.88349
2,11,845.0352,0.98032
2,11,848.0292,0.99605
2,11,850.0239,0.98466
2,11,853.0193,0.96976
2,11,855.035,0.96529
2,11,858.0187,0.97385
2,11,860.0212,0.97146
2,11,863.032,1.0
2,11,865.0264,0.99058
2,11,868.0342,0.96726
2,11,870.0159,0.92426
2,11,873.017,0.78204
2,11,875.0264,0.62418
2,11,878.0394,0.33236
2,11,880.0233,0.18724
2,11,883.02,0.08394
2,11,885.0328,0.05575
2,11,888.0314,0.03652
2,11,890.0167,0.03025
2,11,893.025,0.02333
2,11,895.0306,0.01892
2,11,898.0275,0.01255
2,11,899.408,0.01
2,12,820.0967,0.01
2,12,823.088,0.02533
2,12,825.0865,0.04555
2,12,828.0791,0.09127
2,12,830.0764,0.13063
2,12,833.0723,0.20787
2,12,835.0679,0.28456
2,12,838.0724,0.48117
2,12,840.0776,0.65936
2,12,843.0825,0.88717
2,12,845.0853,0.98257
2,12,848.0793,0.99657
2,12,850.0741,0.98485
2,12,853.0695,0.9695
2,12,855.0852,0.96498
2,12,858.0689,0.97409
2,12,860.0714,0.97171
2,12,863.0822,1.0
2,12,865.0766,0.9909
2,12,868.0844,0.96702
2,12,870.0661,0.92307
2,12,873.0671,0.77795
2,12,875.0765,0.61858
2,12,878.0895,0.32796
2,12,880.0734,0.18461
2,12,883.0701,0.0827
2,12,885.083,0.05485
2,12,888.0816,0.03603
2,12,890.0669,0.02986
2,12,893.0752,0.02271
2,12,895.0807,0.01832
2,12,898.0776,0.01219
2,12,899.1992,0.01
2,13,820.002,0.01
2,13,820.134,0.01031
2,13,823.139,0.02591
2,13,825.1376,0.0463
2,13,828.1301,0.09213
2,13,830.1274,0.13199
2,13,833.1234,0.20967
2,13,835.119,0.28734
2,13,838.1235,0.48576
2,13,840.1287,0.6647
2,13,843.1335,0.89131
2,13,845.1364,0.98486
2,13,848.1304,0.99744
2,13,850.1251,0.98553
2,13,853.1205,0.96989
2,13,855.1362,0.96521
2,13,858.1199,0.97449
2,13,860.1224,0.97229
2,13,863.1332,1.0
2,13,865.1276,0.99098
2,13,868.1354,0.96696
2,13,870.1171,0.92233
2,13,873.1182,0.77509
2,13,875.1276,0.61366
2,13,878.1406,0.32429
2,13,880.1245,0.18224
2,13,883.1212,0.08202
2,13,885.134,0.05479
2,13,888.1326,0.03605
2,13,890.1179,0.02986
2,13,893.1262,0.02276
2,13,895.1318,0.01855
2,13,898.1287,0.01223
2,13,899.245,0.01
2,14,819.9493,0.01
2,14,820.1939,0.01055
2,14,823.1989,0.02697
2,14,825.1974,0.04735
2,14,828.19,0.09389
2,14,830.1873,0.13382
2,14,833.1832,0.21176
2,14,835.1788,0.29039
2,14,838.1833,0.49061
2,14,840.1885,0.66933
2,14,843.1934,0.89461
2,14,845.1962,0.98701
2,14,848.1902,0.99825
2,14,850.185,0.98591
2,14,853.1804,0.96991
2,14,855.1961,0.96485
2,14,858.1798,0.97427
2,14,860.1823,0.97266
2,14,863.1931,1.0
2,14,865.1875,0.99074
2,14,868.1953,0.96633
2,14,870.177,0.92127
2,14,873.178,0.77215
2,14,875.1874,0.60974
2,14,878.2004,0.32102
2,14,880.1843,0.18019
2,14,883.181,0.08121
2,14,885.1939,0.05436
2,14,888.1925,0.03605
2,14,890.1778,0.0299
2,14,893.1861,0.023
2,14,895.1917,0.01873
2,14,898.1885,0.01227
2,14,899.466,0.01
2,15,819.9158,0.01
2,15,820.2227,0.01079
2,15,823.2277,0.02697
2,15,825.2263,0.04764
2,15,828.2188,0.09426
2,15,830.2161,0.13408
2,15,833.212,0.21263
2,15,835.2076,0.29253
2,15,838.2122,0.49395
2,15,840.2173,0.67311
2,15,843.2222,0.89713
2,15,845.225,0.98793
2,15,848.2191,0.99824
2,15,850.2138,0.98633
2,15,853.2092,0.96976
2,15,855.2249,0.96501
2,15,858.2086,0.97463
2,15,860.2111,0.97313
2,15,863.2219,1.0
2,15,865.2163,0.99077
2,15,868.2241,0.96586
2,15,870.2058,0.92019
2,15,873.2068,0.76911
2,15,875.2162,0.60604
2,15,878.2292,0.31829
2,15,880.2131,0.17865
2,15,883.2098,0.08052
2,15,885.2227,0.05374
2,15,888.2213,0.03562
2,15,890.2066,0.02965
2,15,893.2149,0.02286
2,15,895.2205,0.01842
2,15,898.2173,0.0122
2,15,899.4182,0.01
2,16,819.8352,0.01
2,16,820.2599,0.01114
2,16,823.2648,0.02721
2,16,825.2634,0.0479
2,16,828.256,0.09458
2,16,830.2533,0.13436
2,16,833.2492,0.21388
2,16,835.2448,0.29491
2,16,838.2493,0.49803
2,16,840.2545,0.6771
2,16,843.2594,0.89924
2,16,845.2622,0.98844
2,16,848.2562,0.99856
2,16,850.251,0.98642
2,16,853.2464,0.97006
2,16,855.2621,0.96593
2,16,858.2458,0.97497
2,16,860.2483,0.97383
2,16,863.2591,1.0
2,16,865.2535,0.99071
2,16,868.2612,0.96544
2,16,870.243,0.91879
2,16,873.244,0.76572
2,16,875.2534,0.60244
2,16,878.2664,0.31558
2,16,880.2503,0.17733
2,16,883.247,0.08017
2,16,885.2599,0.05367
2,16,888.2585,0.03559
2,16,890.2438,0.02948
2,16,893.2521,0.02274
2,16,895.2576,0.01827
2,16,898.2545,0.01204
2,16,899.3711,0.01
2,17,820.0357,0.01
2,17,820.2914,0.01063
2,17,823.2963,0.02718
2,17,825.2949,0.04818
2,17,828.2875,0.09486
2,17,830.2848,0.13508
2,17,833.2807,0.21486
2,17,835.2763,0.29645
2,17,838.2808,0.50102
2,17,840.286,0.68005
2,17,843.2909,0.90131
2,17,845.2937,0.98989
2,17,848.2877,0.99994
2,17,850.2825,0.98743
2,17,853.2779,0.97106
2,17,855.2936,0.96595
2,17,858.2773,0.97521
2,17,860.2798,0.97422
2,17,863.2906,1.0
2,17,865.285,0.99079
2,17,868.2927,0.96522
2,17,870.2745,0.91799
2,17,873.2755,0.76408
2,17,875.2849,0.6001
2,17,878.2979,0.31337
2,17,880.2818,0.17576
2,17,883.2785,0.07927
2,17,885.2914,0.05299
2,17,888.29,0.03517
2,17,890.2753,0.02937
2,17,893.2836,0.02255
2,17,895.2891,0.0181
2,17,898.286,0.01184
2,17,899.3425,0.01
2,18,819.9345,0.01
2,18,820.3136,0.01101
2,18,823.3185,0.02765
2,18,825.3171,0.04865
2,18,828.3097,0.09562
2,18,830.307,0.13596
2,18,833.3029,0.21576
2,18,835.2985,0.29751
2,18,838.303,0.5026
2,18,840.3082,0.68191
2,18,843.3131,0.90261
2,18,845.3159,0.9906
2,18,848.3099,1.0
2,18,850.3047,0.98686
2,18,853.3001,0.97079
2,18,855.3158,0.96519
2,18,858.2995,0.97462
2,18,860.302,0.97361
2,18,863.3128,0.99961
2,18,865.3072,0.98982
2,18,868.3149,0.96448
2,18,870.2967,0.91695
2,18,873.2977,0.76249
2,18,875.3071,0.59806
2,18,878.3201,0.31169
2,18,880.304,0.17458
2,18,883.3007,0.07892
2,18,885.3136,0.05292
2,18,888.3122,0.03523
2,18,890.2975,0.02944
2,18,893.3058,0.02266
2,18,895.3113,0.01825
2,18,898.3082,0.01213
2,18,899.3991,0.01
2,19,819.8817,0.01
2,19,820.3321,0.0112
2,19,823.337,0.02766
2,19,825.3356,0.04882
2,19,828.3282,0.09555
2,19,830.3255,0.136
2,19,833.3214,0.21637
2,19,835.317,0.29836
2,19,838.3215,0.50395
2,19,840.3267,0.68326
2,19,843.3316,0.90322
2,19,845.3344,0.9905
2,19,848.3284,1.0
2,19,850.3232,0.9866
2,19,853.3186,0.9705
2,19,855.3343,0.96492
2,19,858.318,0.97378
2,19,860.3205,0.97325
2,19,863.3313,0.99866
2,19,865.3257,0.98896
2,19,868.3334,0.96358
2,19,870.3152,0.9157
2,19,873.3162,0.7607
2,19,875.3256,0.59649
2,19,878.3386,0.31042
2,19,880.3225,0.17374
2,19,883.3192,0.07831
2,19,885.3321,0.05262
2,19,888.3307,0.03504
2,19,890.316,0.0292
2,19,893.3243,0.02262
2,19,895.3298,0.01819
2,19,898.3267,0.01194
2,19,899.3944,0.01
2,20,819.8603,0.01
2,20,820.3492,0.01131
2,20,823.3542,0.0277
2,20,825.3528,0.04886
2,20,828.3453,0.09594
2,20,830.3427,0.13635
2,20,833.3386,0.21661
2,20,835.3342,0.29906
2,20,838.3387,0.50528
2,20,840.3439,0.68446
2,20,843.3488,0.90397
2,20,845.3516,0.99141
2,20,848.3456,1.0
2,20,850.3403,0.98729
2,20,853.3358,0.96986
2,20,855.3514,0.96424
2,20,858.3351,0.97336
2,20,860.3376,0.97279
2,20,863.3484,0.99811
2,20,865.3428,0.98881
2,20,868.3506,0.96317
2,20,870.3323,0.915
2,20,873.3334,0.75949
2,20,875.3428,0.59454
2,20,878.3558,0.30925
2,20,880.3397,0.17302
2,20,883.3364,0.07806
2,20,885.3492,0.05248
2,20,888.3478,0.03507
2,20,890.3331,0.02911
2,20,893.3414,0.02249
2,20,895.347,0.01819
2,20,898.3439,0.01177
2,20,899.2996,0.01
2,21,819.7579,0.01
2,21,820.3596,0.01157
2,21,823.3645,0.02831
2,21,825.3631,0.04912
2,21,828.3557,0.0963
2,21,830.353,0.13682
2,21,833.3489,0.21756
2,21,835.3445,0.29962
2,21,838.349,0.50594
2,21,840.3542,0.68472
2,21,843.3591,0.90378
2,21,845.3619,0.99117
2,21,848.3559,1.0
2,21,850.3506,0.98645
2,21,853.3461,0.96918
2,21,855.3618,0.96285
2,21,858.3455,0.9719
2,21,860.348,0.97179
2,21,863.3588,0.99713
2,21,865.3531,0.98779
2,21,868.3609,0.96228
2,21,870.3427,0.91374
2,21,873.3437,0.75804
2,21,875.3531,0.59314
2,21,878.3661,0.30871
2,21,880.35,0.1726
2,21,883.3467,0.0782
2,21,885.3596,0.05287
2,21,888.3582,0.0354
2,21,890.3434,0.02921
2,21,893.3517,0.02257
2,21,895.3573,0.01834
2,21,898.3542,0.01182
2,21,899.3699,0.01
2,22,819.7977,0.01
2,22,820.3701,0.01129
2,22,823.3751,0.02841
2,22,825.3737,0.04953
2,22,828.3662,0.09643
2,22,830.3635,0.13704
2,22,833.3594,0.2178
2,22,835.355,0.30038
2,22,838.3596,0.50668
2,22,840.3647,0.68542
2,22,843.3696,0.90394
2,22,845.3724,0.99143
2,22,848.3665,1.0
2,22,850.3612,0.98693
2,22,853.3566,0.969
2,22,855.3723,0.96314
2,22,858.356,0.9716
2,22,860.3585,0.9714
2,22,863.3693,0.99648
2,22,865.3637,0.98745
2,22,868.3715,0.96215
2,22,870.3532,0.91326
2,22,873.3542,0.75713
2,22,875.3636,0.59217
2,22,878.3766,0.30817
2,22,880.3605,0.17248
2,22,883.3572,0.07821
2,22,885.3701,0.05294
2,22,888.3687,0.03542
2,22,890.354,0.02918
2,22,893.3623,0.02249
2,22,895.3679,0.01836
2,22,898.3647,0.01187
2,22,899.3582,0.01
2,23,819.9471,0.01
2,23,820.3815,0.01104
2,23,823.3864,0.02821
2,23,825.385,0.04958
2,23,828.3776,0.09666
2,23,830.3749,0.13716
2,23,833.3708,0.2177
2,23,835.3664,0.30103
2,23,838.3709,0.50671
2,23,840.3761,0.68531
2,23,843.381,0.90392
2,23,845.3838,0.9916
2,23,848.3778,1.0
2,23,850.3726,0.98695
2,23,853.368,0.96845
2,23,855.3837,0.96242
2,23,858.3674,0.97085
2,23,860.3699,0.97078
2,23,863.3807,0.99603
2,23,865.3751,0.98709
2,23,868.3828,0.9616
2,23,870.3646,0.91245
2,23,873.3656,0.75627
2,23,875.375,0.59107
2,23,878.388,0.30785
2,23,880.3719,0.1723
2,23,883.3686,0.07834
2,23,885.3815,0.0527
2,23,888.3801,0.03527
2,23,890.3654,0.02923
2,23,893.3737,0.02232
2,23,895.3792,0.01806
2,23,898.3761,0.01192
2,23,899.3671,0.01
2,24,819.9488,0.01
2,24,820.3736,0.0111
2,24,823.3785,0.0283
2,24,825.3771,0.04937
2,24,828.3697,0.09672
2,24,830.367,0.13709
2,24,833.3629,0.21813
2,24,835.3585,0.30089
2,24,838.363,0.50627
2,24,840.3682,0.68472
2,24,843.3731,0.90331
2,24,845.3759,0.99105
2,24,848.3699,1.0
2,24,850.3647,0.98646
2,24,853.3601,0.96775
2,24,855.3758,0.96158
2,24,858.3595,0.96968
2,24,860.362,0.96994
2,24,863.3728,0.99463
2,24,865.3672,0.98603
2,24,868.3749,0.96081
2,24,870.3567,0.91203
2,24,873.3577,0.75577
2,24,875.3671,0.59144
2,24,878.3801,0.30793
2,24,880.364,0.17282
2,24,883.3607,0.07855
2,24,885.3736,0.05295
2,24,888.3722,0.03524
2,24,890.3575,0.02928
2,24,893.3658,0.02241
2,24,895.3713,0.01813
2,24,898.3682,0.01182
2,24,899.3616,0.01
2,25,819.7653,0.01
2,25,820.3729,0.01161
2,25,823.3778,0.02841
2,25,825.3764,0.04933
2,25,828.369,0.09661
2,25,830.3663,0.13707
2,25,833.3622,0.21814
2,25,835.3578,0.30086
2,25,838.3623,0.50574
2,25,840.3675,0.6836
2,25,843.3724,0.90191
2,25,845.3752,0.99054
2,25,848.3692,1.0
2,25,850.364,0.98594
2,25,853.3594,0.96733
2,25,855.3751,0.96058
2,25,858.3588,0.96837
2,25,860.3613,0.96885
2,25,863.3721,0.99317
2,25,865.3665,0.98486
2,25,868.3742,0.96011
2,25,870.356,0.911
2,25,873.357,0.75502
2,25,875.3664,0.59134
2,25,878.3794,0.30818
2,25,880.3633,0.1729
2,25,883.36,0.07867
2,25,885.3729,0.05314
2,25,888.3715,0.03545
2,25,890.3568,0.02922
2,25,893.3651,0.02255
2,25,895.3706,0.01825
2,25,898.3675,0.01174
2,25,899.3552,0.01
2,26,819.7496,0.01
2,26,820.369,0.01161
2,26,823.374,0.02832
2,26,825.3726,0.04935
2,26,828.3651,0.09659
2,26,830.3624,0.13701
2,26,833.3583,0.2183
2,26,835.3539,0.30083
2,26,838.3585,0.50535
2,26,840.3636,0.68271
2,26,843.3685,0.90113
2,26,845.3713,0.99041
2,26,848.3654,1.0
2,26,850.3601,0.98625
2,26,853.3555,0.96693
2,26,855.3712,0.9605
2,26,858.3549,0.9676
2,26,860.3574,0.968
2,26,863.3682,0.99246
2,26,865.3626,0.98461
2,26,868.3704,0.95988
2,26,870.3521,0.91061
2,26,873.3531,0.75522
2,26,875.3625,0.59236
2,26,878.3755,0.30867
2,26,880.3594,0.17346
2,26,883.3561,0.07902
2,26,885.369,0.05336
2,26,888.3676,0.03559
2,26,890.3529,0.0293
2,26,893.3612,0.02258
2,26,895.3668,0.01828
2,26,898.3636,0.01178
2,26,899.3798,0.01
2,27,819.8476,0.01
2,27,820.3561,0.01123
2,27,823.361,0.02821
2,27,825.3596,0.04922
2,27,828.3522,0.09632
2,27,830.3495,0.13711
2,27,833.3454,0.21808
2,27,835.341,0.30009
2,27,838.3455,0.50384
2,27,840.3507,0.68052
2,27,843.3556,0.89946
2,27,845.3584,0.98935
2,27,848.3524,1.0
2,27,850.3472,0.98512
2,27,853.3426,0.96578
2,27,855.3583,0.95926
2,27,858.342,0.96605
2,27,860.3445,0.96657
2,27,863.3553,0.99122
2,27,865.3497,0.98339
2,27,868.3574,0.95961
2,27,870.3392,0.9105
2,27,873.3402,0.75541
2,27,875.3496,0.59308
2,27,878.3626,0.30973
2,27,880.3465,0.17448
2,27,883.3432,0.07955
2,27,885.3561,0.05355
2,27,888.3547,0.03569
2,27,890.34,0.02943
2,27,893.3483,0.02247
2,27,895.3538,0.01817
2,27,898.3507,0.01185
2,27,899.3774,0.01
2,28,819.8301,0.01
2,28,820.3366,0.01139
2,28,823.3416,0.02795
2,28,825.3401,0.04874
2,28,828.3327,0.09591
2,28,830.33,0.13646
2,28,833.3259,0.21796
2,28,835.3215,0.29943
2,28,838.326,0.50164
2,28,840.3312,0.67768
2,28,843.3361,0.8969
2,28,845.3389,0.9886
2,28,848.3329,1.0
2,28,850.3277,0.98493
2,28,853.3231,0.96537
2,28,855.3388,0.95872
2,28,858.3225,0.965
2,28,860.325,0.96535
2,28,863.3358,0.98989
2,28,865.3302,0.98218
2,28,868.338,0.95865
2,28,870.3197,0.91025
2,28,873.3207,0.75625
2,28,875.3301,0.59501
2,28,878.3431,0.31139
2,28,880.327,0.17563
2,28,883.3237,0.07991
2,28,885.3366,0.05372
2,28,888.3352,0.03567
2,28,890.3205,0.02949
2,28,893.3288,0.02245
2,28,895.3344,0.01807
2,28,898.3312,0.01181
2,28,899.3329,0.01
2,29,819.8618,0.01
2,29,820.3143,0.01114
2,29,823.3193,0.02752
2,29,825.3179,0.04818
2,29,828.3104,0.0953
2,29,830.3077,0.13626
2,29,833.3036,0.21771
2,29,835.2993,0.29911
2,29,838.3038,0.49964
2,29,840.309,0.67479
2,29,843.3138,0.89448
2,29,845.3167,0.98734
2,29,848.3107,1.0
2,29,850.3054,0.98506
2,29,853.3008,0.96592
2,29,855.3165,0.9604
2,29,858.3002,0.96649
2,29,860.3027,0.96602
2,29,863.3135,0.98904
2,29,865.3079,0.98225
2,29,868.3157,0.95857
2,29,870.2974,0.91019
2,29,873.2985,0.75729
2,29,875.3079,0.59698
2,29,878.3209,0.31291
2,29,880.3047,0.17682
2,29,883.3015,0.08052
2,29,885.3143,0.05428
2,29,888.3129,0.03594
2,29,890.2982,0.02952
2,29,893.3065,0.0225
2,29,895.3121,0.01812
2,29,898.309,0.01169
2,29,899.2628,0.01
2,30,819.7383,0.01
2,30,820.2955,0.01144
2,30,823.3004,0.02743
2,30,825.299,0.04822
2,30,828.2916,0.09532
2,30,830.2889,0.13635
2,30,833.2848,0.21837
2,30,835.2804,0.29912
2,30,838.2849,0.49824
2,30,840.2901,0.67168
2,30,843.295,0.89143
2,30,845.2978,0.98564
2,30,848.2918,1.0
2,30,850.2866,0.98587
2,30,853.282,0.96777
2,30,855.2977,0.9625
2,30,858.2814,0.96803
2,30,860.2839,0.96697
2,30,863.2947,0.98903
2,30,865.2891,0.98082
2,30,868.2968,0.95724
2,30,870.2786,0.90925
2,30,873.2796,0.7575
2,30,875.289,0.59944
2,30,878.302,0.31554
2,30,880.2859,0.17859
2,30,883.2826,0.08133
2,30,885.2955,0.05476
2,30,888.2941,0.03621
2,30,890.2794,0.02972
2,30,893.2877,0.02271
2,30,895.2932,0.01831
2,30,898.2901,0.01187
2,30,899.3337,0.01
2,31,819.7617,0.01
2,31,820.2709,0.01114
