Band,Channel,Wavelength,RSR
20,1,3612.3999,0.01
20,1,3616.3599,0.0118
20,1,3626.4927,0.01987
20,1,3636.3862,0.03226
20,1,3646.468,0.05028
20,1,3656.4937,0.0849
20,1,3666.4478,0.16645
20,1,3676.5388,0.33792
20,1,3686.5413,0.59106
20,1,3696.4585,0.81815
20,1,3706.5142,0.96077
20,1,3716.509,0.92855
20,1,3726.4658,0.86008
20,1,3736.4102,0.8661
20,1,3746.3682,0.87697
20,1,3756.3652,0.85412
20,1,3766.4226,0.88922
20,1,3776.3396,0.9541
20,1,3786.3384,0.95687
20,1,3796.4207,0.91037
20,1,3806.3589,0.91058
20,1,3816.3606,0.94256
20,1,3826.4089,0.94719
20,1,3836.4836,0.94808
20,1,3846.3381,1.0
20,1,3856.3975,0.92676
20,1,3866.4163,0.67429
20,1,3876.3755,0.44715
20,1,3886.4797,0.27762
20,1,3896.4978,0.14852
20,1,3906.4275,0.07141
20,1,3916.4873,0.04151
20,1,3926.4729,0.02925
20,1,3936.4026,0.02085
20,1,3946.5107,0.01414
20,1,3953.5347,0.01
20,2,3612.3999,0.01
20,2,3616.3599,0.0118
20,2,3626.4927,0.01987
20,2,3636.3862,0.03226
20,2,3646.468,0.05028
20,2,3656.4937,0.0849
20,2,3666.4478,0.16645
20,2,3676.5388,0.33792
20,2,3686.5413,0.59106
20,2,3696.4585,0.81815
20,2,3706.5142,0.96077
20,2,3716.509,0.92855
20,2,3726.4658,0.86008
20,2,3736.4102,0.8661
20,2,3746.3682,0.87697
20,2,3756.3652,0.85412
20,2,3766.4226,0.88922
20,2,3776.3396,0.9541
20,2,3786.3384,0.95687
20,2,3796.4207,0.91037
20,2,3806.3589,0.91058
20,2,3816.3606,0.94256
20,2,3826.4089,0.94719
20,2,3836.4836,0.94808
20,2,3846.3381,1.0
20,2,3856.3975,0.92676
20,2,3866.4163,0.67429
20,2,3876.3755,0.44715
20,2,3886.4797,0.27762
20,2,3896.4978,0.14852
20,2,3906.4275,0.07141
20,2,3916.4873,0.04151
20,2,3926.4729,0.02925
20,2,3936.4026,0.02085
20,2,3946.5107,0.01414
20,2,3953.5347,0.01
20,3,3611.0259,0.01
20,3,3618.6538,0.01366
20,3,3628.7866,0.02103
20,3,3638.6802,0.03276
20,3,3648.762,0.05772
20,3,3658.7876,0.10746
20,3,3668.7417,0.20061
20,3,3678.8328,0.37432
20,3,3688.8352,0.62011
20,3,3698.7524,0.8683
20,3,3708.8081,0.96044
20,3,3718.803,0.90856
20,3,3728.7598,0.86557
20,3,3738.7041,0.83866
20,3,3748.6621,0.82149
20,3,3758.6592,0.85329
20,3,3768.7166,0.91889
20,3,3778.6335,0.94418
20,3,3788.6323,0.92509
20,3,3798.7146,0.92079
20,3,3808.6528,0.92586
20,3,3818.6545,0.91116
20,3,3828.7029,0.91623
20,3,3838.7776,0.97134
20,3,3848.6321,1.0
20,3,3858.6914,0.86393
20,3,3868.7102,0.63961
20,3,3878.6694,0.40818
20,3,3888.7737,0.21239
20,3,3898.7917,0.10599
20,3,3908.7214,0.06492
20,3,3918.7812,0.04306
20,3,3928.7668,0.02857
20,3,3938.6965,0.01765
20,3,3948.8047,0.01015
20,3,3949.2515,0.01
20,4,3610.8135,0.01
20,4,3619.9221,0.01403
20,4,3630.0549,0.02117
20,4,3639.9485,0.03648
20,4,3650.0303,0.06545
20,4,3660.0559,0.11727
20,4,3670.01,0.21057
20,4,3680.1011,0.39103
20,4,3690.1035,0.66986
20,4,3700.0208,0.91337
20,4,3710.0764,0.95439
20,4,3720.0713,0.9036
20,4,3730.0281,0.8451
20,4,3739.9724,0.80119
20,4,3749.9304,0.8218
20,4,3759.9275,0.8792
20,4,3769.9849,0.92114
20,4,3779.9019,0.92274
20,4,3789.9006,0.92899
20,4,3799.9829,0.93034
20,4,3809.9211,0.90697
20,4,3819.9229,0.88894
