Band,Channel,Wavelength,RSR
31,1,10487.4902,0.01
31,1,10492.7148,0.01058
31,1,10518.0059,0.01354
31,1,10542.7725,0.02126
31,1,10567.7842,0.03435
31,1,10592.9668,0.05864
31,1,10617.8613,0.09172
31,1,10642.8838,0.134
31,1,10667.6602,0.18422
31,1,10692.6768,0.24697
31,1,10718.0332,0.31376
31,1,10743.042,0.39307
31,1,10767.8027,0.49145
31,1,10792.791,0.6015
31,1,10818.0498,0.70988
31,1,10842.7354,0.79882
31,1,10868.0596,0.85683
31,1,10892.6826,0.87805
31,1,10917.7861,0.92163
31,1,10942.8506,0.93522
31,1,10967.7783,0.94701
31,1,10992.9111,0.95995
31,1,11017.7715,0.97381
31,1,11042.751,0.98572
31,1,11067.8613,1.0
31,1,11092.7549,0.99603
31,1,11117.9258,0.93326
31,1,11142.6904,0.86739
31,1,11167.9609,0.79982
31,1,11193.0322,0.74132
31,1,11217.9512,0.70404
31,1,11242.7275,0.66269
31,1,11267.7451,0.60912
31,1,11292.9492,0.52284
31,1,11317.833,0.41323
31,1,11342.7217,0.31288
31,1,11367.9355,0.22779
31,1,11392.9639,0.15651
31,1,11417.7383,0.10924
31,1,11443.041,0.07427
31,1,11468.0488,0.0492
31,1,11492.8096,0.03268
31,1,11517.8066,0.02674
31,1,11542.7471,0.01336
31,1,11554.4648,0.01
31,2,10487.4902,0.01
31,2,10492.7148,0.01058
31,2,10518.0059,0.01354
31,2,10542.7725,0.02126
31,2,10567.7842,0.03435
31,2,10592.9668,0.05864
31,2,10617.8613,0.09172
31,2,10642.8838,0.134
31,2,10667.6602,0.18422
31,2,10692.6768,0.24697
31,2,10718.0332,0.31376
31,2,10743.042,0.39307
31,2,10767.8027,0.49145
31,2,10792.791,0.6015
31,2,10818.0498,0.70988
31,2,10842.7354,0.79882
31,2,10868.0596,0.85683
31,2,10892.6826,0.87805
31,2,10917.7861,0.92163
31,2,10942.8506,0.93522
31,2,10967.7783,0.94701
31,2,10992.9111,0.95995
31,2,11017.7715,0.97381
31,2,11042.751,0.98572
31,2,11067.8613,1.0
31,2,11092.7549,0.99603
31,2,11117.9258,0.93326
31,2,11142.6904,0.86739
31,2,11167.9609,0.79982
31,2,11193.0322,0.74132
31,2,11217.9512,0.70404
31,2,11242.7275,0.66269
31,2,11267.7451,0.60912
31,2,11292.9492,0.52284
31,2,11317.833,0.41323
31,2,11342.7217,0.31288
31,2,11367.9355,0.22779
31,2,11392.9639,0.15651
31,2,11417.7383,0.10924
31,2,11443.041,0.07427
31,2,11468.0488,0.0492
31,2,11492.8096,0.03268
31,2,11517.8066,0.02674
31,2,11542.7471,0.01336
31,2,11554.4648,0.01
31,3,10526.9023,0.01
31,3,10551.623,0.02071
31,3,10576.6348,0.03647
31,3,10601.8174,0.06033
31,3,10626.7119,0.09389
31,3,10651.7344,0.13928
31,3,10676.5107,0.19846
31,3,10701.5273,0.27058
31,3,10726.8838,0.35029
31,3,10751.8926,0.43498
31,3,10776.6533,0.53227
31,3,10801.6416,0.63311
31,3,10826.9004,0.72913
31,3,10851.5859,0.80751
31,3,10876.9102,0.85985
31,3,10901.5332,0.88724
31,3,10926.6367,0.93338
31,3,10951.7012,0.95731
31,3,10976.6289,0.96853
31,3,11001.7617,0.9805
31,3,11026.6221,0.98433
31,3,11051.6016,0.98769
31,3,11076.7119,1.0
31,3,11101.6055,0.99299
31,3,11126.7764,0.93421
