Band,Channel,Wavelength,RSR
23,4,3999.6931,0.10675
23,4,4004.6663,0.16079
23,4,4009.6604,0.2426
23,4,4014.675,0.35848
23,4,4019.7095,0.50892
23,4,4024.7627,0.67574
23,4,4029.8333,0.82439
23,4,4034.6975,0.92833
23,4,4039.7957,0.98478
23,4,4044.6821,1.0
23,4,4049.7983,0.99383
23,4,4054.6973,0.97964
23,4,4059.8206,0.95864
23,4,4064.7202,0.94854
23,4,4069.8389,0.9555
23,4,4074.7283,0.96855
23,4,4079.8306,0.98689
23,4,4084.6995,0.99541
23,4,4089.7751,0.97355
23,4,4094.8337,0.8884
23,4,4099.6548,0.73778
23,4,4104.6753,0.54295
23,4,4109.6743,0.34259
23,4,4114.6519,0.19478
23,4,4119.8218,0.10351
23,4,4124.7544,0.05849
23,4,4129.6655,0.03584
23,4,4134.769,0.02263
23,4,4139.6411,0.01518
23,4,4144.707,0.01013
23,4,4144.8921,0.01
23,5,3971.1643,0.01
23,5,3975.9277,0.0142
23,5,3981.019,0.02034
23,5,3985.9143,0.02888
23,5,3991.041,0.04293
23,5,3995.9734,0.06564
23,5,4000.926,0.10444
23,5,4005.8992,0.16914
23,5,4010.8933,0.2706
23,5,4015.908,0.41116
23,5,4020.9424,0.57888
23,5,4025.9956,0.74379
23,5,4031.0662,0.8602
23,5,4035.9304,0.92151
23,5,4041.0286,0.95425
23,5,4045.915,0.97537
23,5,4051.0312,0.9904
23,5,4055.9302,1.0
23,5,4061.0535,0.99816
23,5,4065.9531,0.99253
23,5,4071.0718,0.98562
23,5,4075.9612,0.97635
23,5,4081.0635,0.97472
23,5,4085.9324,0.97471
23,5,4091.0081,0.94961
23,5,4096.0664,0.85219
23,5,4100.8877,0.67287
23,5,4105.9082,0.4545
23,5,4110.9072,0.27371
23,5,4115.8848,0.16666
23,5,4121.0547,0.10282
23,5,4125.9873,0.06608
23,5,4130.8984,0.04342
23,5,4136.002,0.02758
23,5,4140.874,0.01751
23,5,4145.9399,0.01034
23,5,4146.3267,0.01
23,6,3973.7983,0.01
23,6,3975.8462,0.01149
23,6,3980.9375,0.01773
23,6,3985.8328,0.02767
23,6,3990.9595,0.04496
23,6,3995.8918,0.07312
23,6,4000.8445,0.11843
23,6,4005.8176,0.18787
23,6,4010.8118,0.28717
23,6,4015.8264,0.41218
23,6,4020.8608,0.54813
23,6,4025.9141,0.67875
23,6,4030.9846,0.78895
23,6,4035.8489,0.87732
23,6,4040.947,0.94454
23,6,4045.8335,0.9844
23,6,4050.9497,1.0
23,6,4055.8486,0.99581
23,6,4060.9719,0.97013
23,6,4065.8716,0.94084
23,6,4070.9902,0.92228
23,6,4075.8796,0.92269
23,6,4080.9819,0.9438
23,6,4085.8508,0.95898
23,6,4090.9265,0.93304
23,6,4095.9851,0.82205
23,6,4100.8062,0.64722
23,6,4105.8267,0.46009
23,6,4110.8257,0.30327
23,6,4115.8032,0.19317
23,6,4120.9731,0.1155
23,6,4125.9058,0.06734
23,6,4130.8169,0.03791
23,6,4135.9204,0.02072
23,6,4140.7925,0.01182
23,6,4142.6665,0.01
23,7,3972.5181,0.01
23,7,3975.4482,0.01268
23,7,3980.5396,0.02035
23,7,3985.4348,0.0321
23,7,3990.5615,0.05148
23,7,3995.4939,0.0801
23,7,4000.4465,0.12221
23,7,4005.4197,0.18147
23,7,4010.4138,0.26536
23,7,4015.4285,0.37903
23,7,4020.4629,0.52285
23,7,4025.5161,0.6827
23,7,4030.5867,0.82308
23,7,4035.4509,0.92399
23,7,4040.5491,0.98227
23,7,4045.4355,1.0
23,7,4050.5518,0.99118
23,7,4055.4507,0.97131
23,7,4060.574,0.94396
23,7,4065.4736,0.93102
23,7,4070.5923,0.93974
23,7,4075.4817,0.96078
23,7,4080.584,0.98879
23,7,4085.4529,0.99752
23,7,4090.5286,0.96415
23,7,4095.5872,0.85772
23,7,4100.4082,0.69773
23,7,4105.4287,0.51044
23,7,4110.4277,0.32881
23,7,4115.4053,0.18876
23,7,4120.5752,0.09719
23,7,4125.5078,0.05256
23,7,4130.4189,0.03065
23,7,4135.5225,0.01916
23,7,4140.3945,0.01273
23,7,4143.6641,0.01
23,8,3971.2195,0.01
23,8,3975.166,0.01408
23,8,3980.2573,0.02158
23,8,3985.1526,0.03201
23,8,3990.2793,0.04861
23,8,3995.2117,0.07137
23,8,4000.1643,0.10339
23,8,4005.1375,0.15502
23,8,4010.1316,0.23983
23,8,4015.1462,0.36739
23,8,4020.1807,0.52952
23,8,4025.2339,0.7055
23,8,4030.3044,0.84905
23,8,4035.1687,0.9384
23,8,4040.2668,0.97512
23,8,4045.1533,0.97699
23,8,4050.2695,0.96618
23,8,4055.1685,0.95896
23,8,4060.2917,0.95323
23,8,4065.1914,0.95668
23,8,4070.3101,0.97354
23,8,4075.1995,0.98631
23,8,4080.3018,1.0
23,8,4085.1707,0.99881
23,8,4090.2463,0.97077
23,8,4095.3049,0.88062
23,8,4100.126,0.72289
23,8,4105.1465,0.51262
23,8,4110.1455,0.30291
23,8,4115.123,0.16279
23,8,4120.293,0.08966
23,8,4125.2256,0.05489
23,8,4130.1367,0.03535
23,8,4135.2402,0.02365
23,8,4140.1123,0.01624
23,8,4145.1782,0.0111
23,8,4146.6719,0.01
23,9,3970.4026,0.01
23,9,3974.5457,0.01413
23,9,3979.637,0.02059
23,9,3984.5322,0.02924
23,9,3989.6589,0.04093
23,9,3994.5913,0.05832
23,9,3999.5439,0.08896
23,9,4004.5171,0.13963
23,9,4009.5112,0.22743
23,9,4014.5259,0.35974
23,9,4019.5603,0.52886
23,9,4024.6135,0.7141
23,9,4029.6841,0.85777
23,9,4034.5483,0.93249
23,9,4039.6465,0.95651
23,9,4044.533,0.96154
23,9,4049.6492,0.96326
23,9,4054.5481,0.97369
23,9,4059.6714,0.98039
23,9,4064.571,0.98965
23,9,4069.6897,1.0
23,9,4074.5791,0.99535
23,9,4079.6814,0.99127
23,9,4084.5503,0.98417
23,9,4089.626,0.97256
23,9,4094.6846,0.90574
23,9,4099.5059,0.75203
23,9,4104.5264,0.52282
23,9,4109.5254,0.30288
23,9,4114.5029,0.17384
23,9,4119.6729,0.10444
23,9,4124.6055,0.06832
23,9,4129.5166,0.04584
23,9,4134.6201,0.03128
23,9,4139.4922,0.021
23,9,4144.5576,0.01373
23,9,4148.2671,0.01
23,10,3970.4026,0.01
23,10,3974.5457,0.01413
23,10,3979.637,0.02059
23,10,3984.5322,0.02924
23,10,3989.6589,0.04093
23,10,3994.5913,0.05832
23,10,3999.5439,0.08896
23,10,4004.5171,0.13963
23,10,4009.5112,0.22743
23,10,4014.5259,0.35974
23,10,4019.5603,0.52886
23,10,4024.6135,0.7141
23,10,4029.6841,0.85777
23,10,4034.5483,0.93249
23,10,4039.6465,0.95651
23,10,4044.533,0.96154
23,10,4049.6492,0.96326
23,10,4054.5481,0.97369
23,10,4059.6714,0.98039
23,10,4064.571,0.98965
23,10,4069.6897,1.0
23,10,4074.5791,0.99535
23,10,4079.6814,0.99127
23,10,4084.5503,0.98417
23,10,4089.626,0.97256
23,10,4094.6846,0.90574
23,10,4099.5059,0.75203
23,10,4104.5264,0.52282
23,10,4109.5254,0.30288
23,10,4114.5029,0.17384
23,10,4119.6729,0.10444
23,10,4124.6055,0.06832
23,10,4129.5166,0.04584
23,10,4134.6201,0.03128
23,10,4139.4922,0.021
23,10,4144.5576,0.01373
23,10,4148.2671,0.01
