Band,Channel,Wavelength,RSR
9,1,432.9808,0.01
9,1,433.691,0.02253
9,1,434.7086,0.07223
9,1,435.6918,0.17744
9,1,436.6954,0.35098
9,1,437.6927,0.51357
9,1,438.7111,0.6783
9,1,439.6984,0.87255
9,1,440.7095,0.98436
9,1,441.6926,0.99542
9,1,442.7028,1.0
9,1,443.7151,0.98236
9,1,444.7044,0.93152
9,1,445.6985,0.80357
9,1,446.6983,0.59509
9,1,447.7047,0.31745
9,1,448.6904,0.12168
9,1,449.7101,0.04625
9,1,450.7083,0.01693
9,1,451.2375,0.01
9,2,433.1173,0.01
9,2,433.8458,0.02297
9,2,434.8634,0.08193
9,2,435.8466,0.20643
9,2,436.8502,0.38859
9,2,437.8475,0.5531
9,2,438.8659,0.73478
9,2,439.8532,0.91579
9,2,440.8643,0.99624
9,2,441.8474,1.0
9,2,442.8576,0.9991
9,2,443.8699,0.9944
9,2,444.8592,0.95329
9,2,445.8533,0.8093
9,2,446.8531,0.55756
9,2,447.8595,0.27473
9,2,448.8452,0.10529
9,2,449.8649,0.04018
9,2,450.8631,0.01286
9,2,451.1533,0.01
9,3,433.1838,0.01
9,3,433.9971,0.02749
9,3,435.0147,0.09717
9,3,435.9979,0.2355
9,3,437.0015,0.42333
9,3,437.9988,0.58593
9,3,439.0172,0.76772
9,3,440.0045,0.93409
9,3,441.0156,0.99931
9,3,441.9987,1.0
9,3,443.0089,0.99944
9,3,444.0212,0.99775
9,3,445.0105,0.94822
9,3,446.0046,0.78408
9,3,447.0044,0.51722
9,3,448.0108,0.24136
9,3,448.9965,0.09132
9,3,450.0162,0.03445
9,3,451.0144,0.01052
9,3,451.078,0.01
9,4,433.206,0.01
9,4,434.09,0.03143
9,4,435.1076,0.10728
9,4,436.0908,0.25381
9,4,437.0944,0.44373
9,4,438.0917,0.60197
9,4,439.1101,0.78353
9,4,440.0974,0.94271
9,4,441.1085,1.0
9,4,442.0916,0.99863
9,4,443.1018,0.99852
9,4,444.1141,0.99495
9,4,445.1034,0.93893
9,4,446.0975,0.76533
9,4,447.0973,0.49343
9,4,448.1037,0.22209
9,4,449.0894,0.08312
9,4,450.1091,0.03098
9,4,451.0809,0.01
9,5,433.2253,0.01
9,5,434.1432,0.03448
9,5,435.1608,0.11441
9,5,436.144,0.26586
9,5,437.1476,0.45763
9,5,438.1449,0.61217
9,5,439.1633,0.79098
9,5,440.1506,0.94603
9,5,441.1617,0.99996
9,5,442.1448,0.99934
9,5,443.155,1.0
9,5,444.1673,0.99467
9,5,445.1566,0.93427
9,5,446.1507,0.75476
9,5,447.1505,0.48096
9,5,448.1569,0.21278
9,5,449.1426,0.07925
9,5,450.1623,0.02947
9,5,451.1025,0.01
9,6,433.2038,0.01
9,6,434.1523,0.03642
9,6,435.1699,0.11631
9,6,436.1531,0.26965
9,6,437.1567,0.463
9,6,438.154,0.61513
9,6,439.1724,0.78883
9,6,440.1597,0.94432
9,6,441.1708,0.99862
9,6,442.1539,1.0
9,6,443.1641,1.0
9,6,444.1764,0.99366
9,6,445.1656,0.93128
9,6,446.1598,0.7528
9,6,447.1596,0.48108
9,6,448.166,0.21383
9,6,449.1517,0.08006
9,6,450.1714,0.03034
9,6,451.1127,0.01
9,7,433.1963,0.01
9,7,434.1213,0.03504
9,7,435.1389,0.11306
9,7,436.1221,0.265
9,7,437.1257,0.46097
9,7,438.123,0.61297
9,7,439.1414,0.77946
9,7,440.1287,0.93809
9,7,441.1398,0.99638
9,7,442.1229,0.99998
9,7,443.1331,1.0
9,7,444.1454,0.9928
9,7,445.1347,0.93283
9,7,446.1288,0.7591
9,7,447.1286,0.49168
9,7,448.135,0.2219
9,7,449.1207,0.08285
9,7,450.1404,0.03135
9,7,451.0965,0.01
9,8,433.1478,0.01
9,8,434.049,0.03307
9,8,435.0667,0.10641
9,8,436.0499,0.2537
9,8,437.0535,0.45048
9,8,438.0508,0.60612
9,8,439.0692,0.7614
9,8,440.0565,0.92618
9,8,441.0676,0.9926
9,8,442.0507,0.99985
9,8,443.0609,1.0
9,8,444.0732,0.9923
9,8,445.0624,0.93716
9,8,446.0565,0.77545
9,8,447.0564,0.51589
9,8,448.0627,0.2414
9,8,449.0485,0.0904
9,8,450.0681,0.0344
9,8,451.0663,0.01062
9,8,451.1411,0.01
9,9,433.0749,0.01
9,9,433.9659,0.03194
9,9,434.9835,0.10086
9,9,435.9667,0.24142
9,9,436.9703,0.43776
9,9,437.9676,0.58969
9,9,438.986,0.73302
9,9,439.9733,0.91342
9,9,440.9844,0.98811
9,9,441.9675,0.99815
9,9,442.9777,1.0
9,9,443.99,0.98666
9,9,444.9793,0.9312
9,9,445.9734,0.78388
9,9,446.9732,0.54285
9,9,447.9796,0.26894
9,9,448.9653,0.10134
9,9,449.985,0.03875
9,9,450.9832,0.01225
9,9,451.2177,0.01
9,10,433.0749,0.01
9,10,433.9659,0.03194
9,10,434.9835,0.10086
9,10,435.9667,0.24142
9,10,436.9703,0.43776
9,10,437.9676,0.58969
9,10,438.986,0.73302
9,10,439.9733,0.91342
9,10,440.9844,0.98811
9,10,441.9675,0.99815
9,10,442.9777,1.0
9,10,443.99,0.98666
9,10,444.9793,0.9312
9,10,445.9734,0.78388
9,10,446.9732,0.54285
9,10,447.9796,0.26894
9,10,448.9653,0.10134
9,10,449.985,0.03875
9,10,450.9832,0.01225
9,10,451.2177,0.01
