Band,Channel,Wavelength,RSR
1,1,613.3005,0.01
1,1,614.9855,0.02493
1,1,617.9669,0.16273
1,1,619.9886,0.38225
1,1,622.9658,0.68988
1,1,624.9765,0.7566
1,1,627.9829,0.76827
1,1,629.9695,0.77672
1,1,632.9832,0.78309
1,1,634.9731,0.7891
1,1,637.9685,0.80269
1,1,639.969,0.81505
1,1,642.9802,0.84169
1,1,644.9682,0.86649
1,1,647.9722,0.90927
1,1,649.9854,0.92262
1,1,652.9899,0.96667
1,1,654.967,0.98803
1,1,657.976,1.0
1,1,659.9895,0.96444
1,1,662.9664,0.809
1,1,664.9664,0.72312
1,1,667.974,0.54417
1,1,669.9767,0.39111
1,1,672.9728,0.17707
1,1,674.9848,0.09278
1,1,677.9862,0.03173
1,1,679.9808,0.0149
1,1,681.4409,0.01
1,2,613.3005,0.01
1,2,614.9855,0.02493
1,2,617.9669,0.16273
1,2,619.9886,0.38225
1,2,622.9658,0.68988
1,2,624.9765,0.7566
1,2,627.9829,0.76827
1,2,629.9695,0.77672
1,2,632.9832,0.78309
1,2,634.9731,0.7891
1,2,637.9685,0.80269
1,2,639.969,0.81505
1,2,642.9802,0.84169
1,2,644.9682,0.86649
1,2,647.9722,0.90927
1,2,649.9854,0.92262
1,2,652.9899,0.96667
1,2,654.967,0.98803
1,2,657.976,1.0
1,2,659.9895,0.96444
1,2,662.9664,0.809
1,2,664.9664,0.72312
1,2,667.974,0.54417
1,2,669.9767,0.39111
1,2,672.9728,0.17707
1,2,674.9848,0.09278
1,2,677.9862,0.03173
1,2,679.9808,0.0149
1,2,681.4409,0.01
1,3,613.3005,0.01
1,3,614.9855,0.02493
1,3,617.9669,0.16273
1,3,619.9886,0.38225
1,3,622.9658,0.68988
1,3,624.9765,0.7566
1,3,627.9829,0.76827
1,3,629.9695,0.77672
1,3,632.9832,0.78309
1,3,634.9731,0.7891
1,3,637.9685,0.80269
1,3,639.969,0.81505
1,3,642.9802,0.84169
1,3,644.9682,0.86649
1,3,647.9722,0.90927
1,3,649.9854,0.92262
1,3,652.9899,0.96667
1,3,654.967,0.98803
1,3,657.976,1.0
1,3,659.9895,0.96444
1,3,662.9664,0.809
1,3,664.9664,0.72312
1,3,667.974,0.54417
1,3,669.9767,0.39111
1,3,672.9728,0.17707
1,3,674.9848,0.09278
1,3,677.9862,0.03173
1,3,679.9808,0.0149
1,3,681.4409,0.01
1,4,613.3005,0.01
1,4,614.9855,0.02493
1,4,617.9669,0.16273
1,4,619.9886,0.38225
1,4,622.9658,0.68988
1,4,624.9765,0.7566
1,4,627.9829,0.76827
1,4,629.9695,0.77672
1,4,632.9832,0.78309
1,4,634.9731,0.7891
1,4,637.9685,0.80269
1,4,639.969,0.81505
1,4,642.9802,0.84169
1,4,644.9682,0.86649
1,4,647.9722,0.90927
1,4,649.9854,0.92262
1,4,652.9899,0.96667
1,4,654.967,0.98803
1,4,657.976,1.0
1,4,659.9895,0.96444
1,4,662.9664,0.809
1,4,664.9664,0.72312
1,4,667.974,0.54417
1,4,669.9767,0.39111
1,4,672.9728,0.17707
1,4,674.9848,0.09278
1,4,677.9862,0.03173
1,4,679.9808,0.0149
