Band,Channel,Wavelength,RSR
27,1,6502.6064,0.01
27,1,6504.3936,0.01053
27,1,6519.5098,0.01717
27,1,6534.4048,0.02607
27,1,6549.4805,0.03933
27,1,6564.4053,0.05709
27,1,6579.4683,0.08474
27,1,6594.396,0.11987
27,1,6609.4692,0.16403
27,1,6624.3481,0.21377
27,1,6639.4194,0.26975
27,1,6654.4419,0.34709
27,1,6669.335,0.42392
27,1,6684.4087,0.50348
27,1,6699.3726,0.59216
27,1,6714.3511,0.67686
27,1,6729.4966,0.77999
27,1,6744.4268,0.87343
27,1,6759.3926,0.94993
27,1,6774.4888,0.98981
27,1,6789.4487,1.0
27,1,6804.3633,0.99412
27,1,6819.4746,0.9601
27,1,6834.3916,0.87376
27,1,6849.4565,0.75226
27,1,6864.3926,0.59611
27,1,6879.5034,0.46389
27,1,6894.4966,0.35653
27,1,6909.4961,0.27591
27,1,6924.4629,0.22222
27,1,6939.4072,0.18025
27,1,6954.3906,0.14845
27,1,6969.5112,0.12614
27,1,6984.5112,0.10756
27,1,6999.4785,0.0914
27,1,7014.4551,0.07999
27,1,7029.4292,0.07139
27,1,7044.3472,0.06099
27,1,7059.5171,0.05069
27,1,7074.4468,0.04152
27,1,7089.439,0.03389
27,1,7104.4214,0.02414
27,1,7119.3647,0.01798
27,1,7134.4761,0.01107
27,1,7139.5483,0.01
27,2,6502.6064,0.01
27,2,6504.3936,0.01053
27,2,6519.5098,0.01717
27,2,6534.4048,0.02607
27,2,6549.4805,0.03933
27,2,6564.4053,0.05709
27,2,6579.4683,0.08474
27,2,6594.396,0.11987
27,2,6609.4692,0.16403
27,2,6624.3481,0.21377
27,2,6639.4194,0.26975
27,2,6654.4419,0.34709
27,2,6669.335,0.42392
27,2,6684.4087,0.50348
27,2,6699.3726,0.59216
27,2,6714.3511,0.67686
27,2,6729.4966,0.77999
27,2,6744.4268,0.87343
27,2,6759.3926,0.94993
27,2,6774.4888,0.98981
27,2,6789.4487,1.0
27,2,6804.3633,0.99412
27,2,6819.4746,0.9601
27,2,6834.3916,0.87376
27,2,6849.4565,0.75226
27,2,6864.3926,0.59611
27,2,6879.5034,0.46389
27,2,6894.4966,0.35653
27,2,6909.4961,0.27591
27,2,6924.4629,0.22222
27,2,6939.4072,0.18025
27,2,6954.3906,0.14845
27,2,6969.5112,0.12614
27,2,6984.5112,0.10756
27,2,6999.4785,0.0914
27,2,7014.4551,0.07999
27,2,7029.4292,0.07139
27,2,7044.3472,0.06099
27,2,7059.5171,0.05069
27,2,7074.4468,0.04152
27,2,7089.439,0.03389
27,2,7104.4214,0.02414
27,2,7119.3647,0.01798
27,2,7134.4761,0.01107
27,2,7139.5483,0.01
27,3,6501.6206,0.01
27,3,6504.478,0.01088
27,3,6519.5942,0.01775
27,3,6534.4893,0.02761
27,3,6549.5649,0.04119
27,3,6564.4897,0.05937
27,3,6579.5527,0.08477
27,3,6594.4805,0.11696
27,3,6609.5537,0.15649
27,3,6624.4326,0.20107
27,3,6639.5039,0.25403
27,3,6654.5264,0.32646
27,3,6669.4194,0.40028
27,3,6684.4932,0.48032
27,3,6699.457,0.57179
27,3,6714.4355,0.66299
27,3,6729.5811,0.77224
27,3,6744.5112,0.87372
27,3,6759.4771,0.95115
27,3,6774.5732,0.99204
27,3,6789.5332,1.0
27,3,6804.4478,0.99553
27,3,6819.5591,0.95315
27,3,6834.4761,0.86905
27,3,6849.541,0.74616
27,3,6864.4771,0.59658
27,3,6879.5879,0.47498
27,3,6894.5811,0.37063
27,3,6909.5806,0.28819
27,3,6924.5474,0.22925
27,3,6939.4917,0.18255
27,3,6954.4751,0.14612
27,3,6969.5957,0.11867
27,3,6984.5957,0.09802
27,3,6999.563,0.08099
27,3,7014.5396,0.06857
27,3,7029.5137,0.05849
27,3,7044.4316,0.04878
27,3,7059.6016,0.04002
27,3,7074.5312,0.03327
27,3,7089.5234,0.02714
27,3,7104.5059,0.02077
27,3,7119.4492,0.01618
27,3,7134.5605,0.01093
27,3,7140.5654,0.01
27,4,6502.1836,0.01
27,4,6507.6709,0.0119
27,4,6522.7871,0.02017
27,4,6537.6821,0.03188
27,4,6552.7578,0.04664
27,4,6567.6826,0.06464
27,4,6582.7456,0.09055
27,4,6597.6733,0.12281
27,4,6612.7466,0.16209
27,4,6627.6255,0.20591
27,4,6642.6968,0.25995
27,4,6657.7192,0.33361
27,4,6672.6123,0.40798
27,4,6687.686,0.49146
27,4,6702.6499,0.5843
27,4,6717.6284,0.67676
27,4,6732.7739,0.7856
27,4,6747.7041,0.88345
27,4,6762.6699,0.95738
27,4,6777.7661,0.99424
27,4,6792.7261,1.0
27,4,6807.6406,0.99208
27,4,6822.752,0.948
27,4,6837.6689,0.86745
27,4,6852.7339,0.7466
27,4,6867.6699,0.59715
27,4,6882.7808,0.46824
27,4,6897.7739,0.3545
27,4,6912.7734,0.26713
27,4,6927.7402,0.20784
27,4,6942.6846,0.16314
27,4,6957.668,0.12841
27,4,6972.7886,0.10341
27,4,6987.7886,0.08453
27,4,7002.7559,0.0694
27,4,7017.7324,0.05847
27,4,7032.7065,0.04969
27,4,7047.6245,0.04127
27,4,7062.7944,0.03468
27,4,7077.7241,0.02951
27,4,7092.7163,0.02505
27,4,7107.6987,0.02045
27,4,7122.6421,0.01654
27,4,7137.7534,0.01238
27,4,7150.4858,0.01
27,5,6502.3608,0.01
27,5,6510.6191,0.01302
27,5,6525.7354,0.02203
27,5,6540.6304,0.03502
27,5,6555.7061,0.05139
27,5,6570.6309,0.07047
27,5,6585.6938,0.09663
27,5,6600.6216,0.12894
27,5,6615.6948,0.16904
27,5,6630.5737,0.21213
27,5,6645.645,0.26765
27,5,6660.6675,0.34083
27,5,6675.5605,0.41531
27,5,6690.6343,0.50336
27,5,6705.5981,0.59731
27,5,6720.5767,0.69083
27,5,6735.7222,0.80067
27,5,6750.6523,0.89567
27,5,6765.6182,0.96709
27,5,6780.7144,0.99932
27,5,6795.6743,1.0
27,5,6810.5889,0.99118
27,5,6825.7002,0.9456
27,5,6840.6172,0.86805
27,5,6855.6821,0.74904
27,5,6870.6182,0.60449
27,5,6885.729,0.47277
27,5,6900.7222,0.34756
27,5,6915.7217,0.25252
27,5,6930.6885,0.1896
27,5,6945.6328,0.14466
