Band,Channel,Wavelength,RSR
29,1,8122.0913,0.01
29,1,8145.3418,0.01529
29,1,8175.1177,0.02428
29,1,8205.4082,0.03993
29,1,8235.1055,0.06488
29,1,8265.1484,0.09486
29,1,8295.1328,0.14592
29,1,8325.4463,0.21639
29,1,8355.0986,0.32674
29,1,8385.2734,0.48924
29,1,8415.374,0.67599
29,1,8445.2539,0.85118
29,1,8475.2383,0.9673
29,1,8505.2598,0.99568
29,1,8535.3193,0.96925
29,1,8565.0801,0.94001
29,1,8595.1064,0.96645
29,1,8625.1602,1.0
29,1,8655.418,0.99472
29,1,8685.1553,0.86449
29,1,8715.2656,0.64016
29,1,8745.2939,0.4161
29,1,8775.1465,0.25166
29,1,8805.1279,0.14864
29,1,8835.084,0.08287
29,1,8865.3008,0.0455
29,1,8895.21,0.02463
29,1,8925.165,0.01401
29,1,8938.2051,0.01
29,2,8135.2046,0.01
29,2,8150.8096,0.01303
29,2,8180.5854,0.02354
29,2,8210.876,0.04351
29,2,8240.5732,0.07848
29,2,8270.6162,0.13536
29,2,8300.6006,0.21533
29,2,8330.9141,0.29937
29,2,8360.5664,0.37636
29,2,8390.7412,0.47712
29,2,8420.8418,0.61122
29,2,8450.7217,0.7599
29,2,8480.7061,0.9086
29,2,8510.7275,1.0
29,2,8540.7871,0.99828
29,2,8570.5479,0.93574
29,2,8600.5742,0.90853
29,2,8630.6279,0.94183
29,2,8660.8857,0.98104
29,2,8690.623,0.87016
29,2,8720.7334,0.60476
29,2,8750.7617,0.34755
29,2,8780.6143,0.19997
29,2,8810.5957,0.12484
29,2,8840.5518,0.0808
29,2,8870.7686,0.05345
29,2,8900.6777,0.03586
29,2,8930.6328,0.02344
29,2,8960.6143,0.01289
29,2,8973.0439,0.01
29,3,8135.9697,0.01
29,3,8159.5752,0.01502
29,3,8189.3511,0.02614
29,3,8219.6416,0.04659
29,3,8249.3389,0.0805
29,3,8279.3818,0.1367
29,3,8309.3662,0.22167
29,3,8339.6797,0.33472
29,3,8369.332,0.45099
29,3,8399.5068,0.57139
29,3,8429.6074,0.70358
29,3,8459.4873,0.83206
29,3,8489.4717,0.94387
29,3,8519.4932,1.0
29,3,8549.5527,0.99487
29,3,8579.3135,0.95651
29,3,8609.3398,0.94083
29,3,8639.3936,0.96364
29,3,8669.6514,0.96329
29,3,8699.3887,0.82987
29,3,8729.499,0.56594
29,3,8759.5273,0.31892
29,3,8789.3799,0.17664
29,3,8819.3613,0.10468
29,3,8849.3174,0.06496
29,3,8879.5342,0.04128
29,3,8909.4434,0.02695
29,3,8939.3984,0.01738
29,3,8969.3799,0.01007
29,3,8969.8037,0.01
29,4,8142.353,0.01
29,4,8166.1836,0.01554
29,4,8195.959,0.02763
29,4,8226.25,0.04839
29,4,8255.9473,0.08344
29,4,8285.9902,0.14221
29,4,8315.9746,0.23558
29,4,8346.2881,0.37006
29,4,8375.9404,0.52133
29,4,8406.1152,0.65637
29,4,8436.2158,0.76568
29,4,8466.0957,0.86483
29,4,8496.0801,0.95344
29,4,8526.1016,0.99607
29,4,8556.1611,1.0
29,4,8585.9219,0.97387
29,4,8615.9482,0.96029
29,4,8646.002,0.97191
29,4,8676.2598,0.95253
29,4,8705.9971,0.81186
29,4,8736.1074,0.54465
29,4,8766.1357,0.2931
29,4,8795.9883,0.15163
29,4,8825.9697,0.08582
29,4,8855.9258,0.05283
29,4,8886.1426,0.03347
29,4,8916.0518,0.02163
29,4,8946.0068,0.01418
29,4,8970.3408,0.01
29,5,8149.7471,0.01
29,5,8170.1826,0.01496
29,5,8199.959,0.02769
29,5,8230.249,0.04945
29,5,8259.9463,0.08596
29,5,8289.9893,0.14638
29,5,8319.9736,0.24313
29,5,8350.2871,0.3851
29,5,8379.9395,0.56012
29,5,8410.1143,0.7272
29,5,8440.2148,0.84249
29,5,8470.0947,0.91234
29,5,8500.0791,0.96688
29,5,8530.1006,0.99139
29,5,8560.1602,1.0
29,5,8589.9209,0.98842
29,5,8619.9473,0.98435
29,5,8650.001,0.98819
29,5,8680.2588,0.95555
29,5,8709.9961,0.81637
29,5,8740.1064,0.55338
29,5,8770.1348,0.28585
29,5,8799.9873,0.1345
29,5,8829.9688,0.0726
29,5,8859.9248,0.04294
