Band,Channel,Wavelength,RSR
10,10,484.5643,0.94848
10,10,485.1777,0.97083
10,10,485.7899,0.98244
10,10,486.3726,0.98892
10,10,486.9813,0.99236
10,10,487.5879,0.99422
10,10,488.1648,0.99368
10,10,488.7668,0.99857
10,10,489.3664,1.0
10,10,489.9905,0.98781
10,10,490.5848,0.95353
10,10,491.1767,0.88984
10,10,491.7662,0.78861
10,10,492.3801,0.64307
10,10,492.9652,0.4754
10,10,493.5749,0.29575
10,10,494.1829,0.14612
10,10,494.7896,0.0587
10,10,495.3688,0.02294
10,10,495.928,0.01
