Band,Channel,Wavelength,RSR
4,5,561.9009,0.80179
4,5,562.9177,0.66415
4,5,563.9073,0.49625
4,5,564.9232,0.30924
4,5,565.909,0.16201
4,5,566.9181,0.06758
4,5,567.9221,0.0244
4,5,568.8598,0.01
4,6,538.693,0.01
4,6,538.9968,0.01215
4,6,539.986,0.03071
4,6,540.9704,0.07347
4,6,541.9762,0.15925
4,6,542.9753,0.29561
4,6,543.994,0.47642
4,6,544.9788,0.66641
4,6,545.9833,0.82705
4,6,546.9816,0.92991
4,6,547.9748,0.97858
4,6,548.9904,0.9908
4,6,549.9779,0.99551
4,6,550.9911,1.0
4,6,551.9799,0.99514
4,6,552.9718,0.98624
4,6,553.9944,0.98329
4,6,554.9702,0.98019
4,6,555.9787,0.9797
4,6,556.9941,0.98184
4,6,557.9895,0.9805
4,6,558.9911,0.96764
4,6,559.9709,0.94675
4,6,560.9825,0.89288
4,6,561.9698,0.79852
4,6,562.9867,0.65566
4,6,563.9763,0.48438
4,6,564.9922,0.2969
4,6,565.978,0.1531
4,6,566.9871,0.06289
4,6,567.9911,0.02265
4,6,568.8816,0.01
4,7,538.6588,0.01
4,7,539.0565,0.01299
4,7,540.0457,0.03263
4,7,541.0302,0.07758
4,7,542.0359,0.16644
4,7,543.035,0.3059
4,7,544.0537,0.48836
4,7,545.0385,0.67733
4,7,546.043,0.83501
4,7,547.0413,0.93419
4,7,548.0345,0.98026
4,7,549.0501,0.99164
4,7,550.0377,0.99607
4,7,551.0509,1.0
4,7,552.0396,0.99487
4,7,553.0316,0.98616
4,7,554.0541,0.98352
4,7,555.0299,0.98102
4,7,556.0385,0.98108
4,7,557.0538,0.98323
4,7,558.0493,0.98172
4,7,559.0508,0.96792
4,7,560.0306,0.94565
4,7,561.0422,0.88953
4,7,562.0296,0.79235
4,7,563.0464,0.64631
4,7,564.036,0.47308
4,7,565.0519,0.28642
4,7,566.0377,0.14567
4,7,567.0468,0.05928
4,7,568.0508,0.02143
4,7,568.9023,0.01
4,8,538.6605,0.01
4,8,539.1085,0.01357
4,8,540.0977,0.03436
4,8,541.0821,0.0813
4,8,542.0879,0.17279
4,8,543.087,0.31451
4,8,544.1057,0.49804
4,8,545.0905,0.68591
4,8,546.095,0.84097
4,8,547.0933,0.93732
4,8,548.0865,0.98178
4,8,549.1021,0.99252
4,8,550.0896,0.99666
4,8,551.1028,1.0
4,8,552.0916,0.99467
4,8,553.0835,0.98605
4,8,554.1061,0.98386
4,8,555.0818,0.98165
4,8,556.0904,0.98184
4,8,557.1058,0.98372
4,8,558.1012,0.98183
4,8,559.1028,0.96743
4,8,560.0826,0.94379
4,8,561.0942,0.88532
4,8,562.0815,0.7855
4,8,563.0984,0.63728
4,8,564.088,0.46275
4,8,565.1039,0.27754
4,8,566.0897,0.13962
4,8,567.0988,0.05621
4,8,568.1028,0.02025
4,8,568.9175,0.01
4,9,538.6493,0.01
4,9,539.1432,0.0141
4,9,540.1324,0.0357
4,9,541.1168,0.08399
4,9,542.1226,0.177
4,9,543.1217,0.32008
4,9,544.1404,0.50422
4,9,545.1252,0.69133
4,9,546.1297,0.84458
4,9,547.128,0.93974
4,9,548.1212,0.98305
4,9,549.1368,0.99323
4,9,550.1243,0.99722
4,9,551.1376,1.0
4,9,552.1263,0.99448
4,9,553.1182,0.98622
4,9,554.1408,0.98425
4,9,555.1166,0.98242
4,9,556.1251,0.98284
4,9,557.1405,0.98442
4,9,558.1359,0.98223
4,9,559.1375,0.96718
4,9,560.1173,0.94261
4,9,561.1289,0.88211
4,9,562.1163,0.78067
4,9,563.1331,0.63141
4,9,564.1227,0.45642
4,9,565.1386,0.27224
4,9,566.1244,0.13584
4,9,567.1335,0.05439
4,9,568.1375,0.01953
4,9,568.9225,0.01
4,10,538.631,0.01
4,10,539.1706,0.01467
4,10,540.1598,0.03688
4,10,541.1442,0.08669
4,10,542.15,0.18111
4,10,543.1491,0.32527
4,10,544.1678,0.50938
4,10,545.1526,0.69543
4,10,546.1571,0.84712
4,10,547.1554,0.941
4,10,548.1486,0.98337
4,10,549.1642,0.99363
4,10,550.1517,0.99771
4,10,551.165,1.0
4,10,552.1537,0.99462
4,10,553.1456,0.98644
4,10,554.1682,0.98457
4,10,555.144,0.98284
4,10,556.1525,0.98344
4,10,557.1679,0.98473
4,10,558.1633,0.98226
4,10,559.1649,0.9665
4,10,560.1447,0.94108
4,10,561.1563,0.87918
4,10,562.1437,0.77682
4,10,563.1605,0.62671
4,10,564.1501,0.45174
4,10,565.166,0.2686
4,10,566.1518,0.1337
4,10,567.1609,0.05323
4,10,568.1649,0.01911
4,10,568.9299,0.01
4,11,538.6083,0.01
4,11,539.1894,0.01524
4,11,540.1786,0.03845
4,11,541.163,0.08903
4,11,542.1688,0.18442
4,11,543.1679,0.32869
4,11,544.1866,0.51251
4,11,545.1714,0.69789
4,11,546.1759,0.84912
4,11,547.1742,0.94269
4,11,548.1674,0.98461
4,11,549.183,0.99418
4,11,550.1705,0.99797
4,11,551.1838,1.0
4,11,552.1725,0.99439
4,11,553.1644,0.9868
4,11,554.187,0.98533
4,11,555.1628,0.98397
4,11,556.1713,0.98445
4,11,557.1867,0.98539
4,11,558.1821,0.98221
4,11,559.1837,0.966
4,11,560.1635,0.93929
4,11,561.1751,0.87617
4,11,562.1625,0.773
4,11,563.1793,0.6234
4,11,564.1689,0.44912
4,11,565.1848,0.26693
4,11,566.1706,0.13294
4,11,567.1797,0.05286
4,11,568.1837,0.0191
4,11,568.9485,0.01
4,12,538.5873,0.01
4,12,539.1993,0.01574
4,12,540.1885,0.03955
4,12,541.173,0.09076
4,12,542.1788,0.18657
4,12,543.1779,0.3307
4,12,544.1965,0.51357
4,12,545.1813,0.69838
4,12,546.1859,0.84913
4,12,547.1841,0.94274
4,12,548.1774,0.98463
4,12,549.1929,0.99431
4,12,550.1805,0.99815
4,12,551.1937,1.0
4,12,552.1824,0.99443
4,12,553.1744,0.98687
4,12,554.197,0.98547
4,12,555.1727,0.98435
4,12,556.1813,0.98481
4,12,557.1967,0.98512
4,12,558.1921,0.98172
4,12,559.1937,0.96534
4,12,560.1735,0.93829
4,12,561.1851,0.8741
4,12,562.1724,0.77043
4,12,563.1893,0.62153
4,12,564.1788,0.44817
4,12,565.1948,0.26674
4,12,566.1805,0.13287
4,12,567.1896,0.05277
4,12,568.1937,0.01899
4,12,568.9518,0.01
4,13,538.5649,0.01
4,13,539.1946,0.01598
4,13,540.1838,0.04002
4,13,541.1682,0.09164
4,13,542.174,0.18695
4,13,543.1731,0.3301
4,13,544.1918,0.51128
4,13,545.1766,0.69513
4,13,546.1811,0.84634
4,13,547.1794,0.94096
4,13,548.1726,0.98406
4,13,549.1882,0.9942
4,13,550.1757,0.99823
4,13,551.189,1.0
4,13,552.1777,0.994
4,13,553.1696,0.98642
4,13,554.1922,0.985
4,13,555.168,0.98384
4,13,556.1765,0.98425
4,13,557.1919,0.98452
4,13,558.1873,0.98116
4,13,559.1889,0.96475
4,13,560.1687,0.93682
4,13,561.1803,0.87193
4,13,562.1677,0.76866
4,13,563.1845,0.62118
4,13,564.1741,0.44931
4,13,565.19,0.26871
4,13,566.1758,0.13442
4,13,567.1849,0.05367
4,13,568.1889,0.0193
4,13,568.9601,0.01
4,14,538.5266,0.01
4,14,539.1851,0.01641
4,14,540.1743,0.04058
4,14,541.1588,0.09234
4,14,542.1646,0.18715
4,14,543.1636,0.32874
4,14,544.1823,0.50796
4,14,545.1671,0.69082
4,14,546.1716,0.84249
4,14,547.1699,0.93885
4,14,548.1631,0.98289
4,14,549.1787,0.99383
4,14,550.1663,0.998
4,14,551.1795,1.0
4,14,552.1682,0.994
4,14,553.1602,0.98661
4,14,554.1827,0.98523
4,14,555.1585,0.98392
4,14,556.1671,0.98388
4,14,557.1824,0.98339
4,14,558.1779,0.97967
4,14,559.1794,0.96345
4,14,560.1592,0.93512
4,14,561.1708,0.86953
4,14,562.1582,0.7667
4,14,563.175,0.62145
4,14,564.1646,0.45232
4,14,565.1805,0.27302
4,14,566.1663,0.13758
4,14,567.1754,0.05531
4,14,568.1794,0.01991
4,14,568.976,0.01
4,15,538.4938,0.01
4,15,539.1662,0.01659
4,15,540.1554,0.04081
4,15,541.1398,0.0922
4,15,542.1456,0.1859
4,15,543.1447,0.32546
4,15,544.1634,0.50278
4,15,545.1482,0.68497
4,15,546.1527,0.83814
4,15,547.151,0.93646
4,15,548.1442,0.98193
4,15,549.1598,0.99363
4,15,550.1473,0.9977
4,15,551.1606,1.0
4,15,552.1493,0.99399
4,15,553.1412,0.98669
4,15,554.1638,0.98557
4,15,555.1396,0.98391
4,15,556.1481,0.98304
4,15,557.1635,0.98155
4,15,558.1589,0.97719
4,15,559.1605,0.9607
4,15,560.1403,0.93223
4,15,561.1519,0.86673
4,15,562.1393,0.76533
4,15,563.1561,0.62305
4,15,564.1457,0.45705
4,15,565.1616,0.27886
4,15,566.1474,0.14243
4,15,567.1565,0.05773
4,15,568.1605,0.02086
4,15,568.9939,0.01
4,16,538.4575,0.01
4,16,539.1258,0.01659
4,16,540.115,0.04058
4,16,541.0994,0.09105
4,16,542.1052,0.18309
4,16,543.1043,0.3199
4,16,544.123,0.49447
4,16,545.1078,0.67557
4,16,546.1123,0.83024
4,16,547.1106,0.93134
4,16,548.1038,0.97988
4,16,549.1194,0.99271
4,16,550.1069,0.9972
4,16,551.1202,1.0
4,16,552.1089,0.99402
4,16,553.1008,0.98666
4,16,554.1234,0.98583
4,16,555.0992,0.98401
4,16,556.1077,0.98298
4,16,557.1231,0.98113
4,16,558.1185,0.97686
4,16,559.1201,0.96111
4,16,560.0999,0.93235
4,16,561.1115,0.86771
4,16,562.0989,0.76793
4,16,563.1157,0.6282
4,16,564.1053,0.46492
4,16,565.1212,0.28746
4,16,566.107,0.14915
4,16,567.1161,0.06121
4,16,568.1201,0.02226
4,16,568.9937,0.01
4,17,538.3799,0.01
4,17,539.0915,0.01726
4,17,540.0807,0.04214
4,17,541.0651,0.09347
4,17,542.0709,0.18483
4,17,543.07,0.31866
4,17,544.0887,0.48771
4,17,545.0735,0.66519
4,17,546.078,0.81947
4,17,547.0763,0.92641
4,17,548.0695,0.9768
4,17,549.0851,0.99209
4,17,550.0726,0.99638
4,17,551.0859,1.0
4,17,552.0746,0.99387
4,17,553.0665,0.98645
4,17,554.0891,0.98599
4,17,555.0649,0.9857
4,17,556.0734,0.98392
4,17,557.0888,0.98056
4,17,558.0842,0.97538
4,17,559.0858,0.95906
4,17,560.0656,0.93017
4,17,561.0772,0.8653
4,17,562.0646,0.76477
4,17,563.0814,0.62944
4,17,564.071,0.4735
4,17,565.0869,0.3009
4,17,566.0727,0.16063
4,17,567.0818,0.06766
4,17,568.0858,0.02472
4,17,569.0283,0.01
4,18,538.3799,0.01
4,18,539.0915,0.01726
4,18,540.0807,0.04214
4,18,541.0651,0.09347
4,18,542.0709,0.18483
4,18,543.07,0.31866
4,18,544.0887,0.48771
4,18,545.0735,0.66519
4,18,546.078,0.81947
4,18,547.0763,0.92641
4,18,548.0695,0.9768
4,18,549.0851,0.99209
4,18,550.0726,0.99638
4,18,551.0859,1.0
4,18,552.0746,0.99387
4,18,553.0665,0.98645
4,18,554.0891,0.98599
4,18,555.0649,0.9857
4,18,556.0734,0.98392
4,18,557.0888,0.98056
4,18,558.0842,0.97538
4,18,559.0858,0.95906
4,18,560.0656,0.93017
4,18,561.0772,0.8653
4,18,562.0646,0.76477
4,18,563.0814,0.62944
4,18,564.071,0.4735
4,18,565.0869,0.3009
4,18,566.0727,0.16063
4,18,567.0818,0.06766
4,18,568.0858,0.02472
4,18,569.0283,0.01
4,19,538.3799,0.01
4,19,539.0915,0.01726
4,19,540.0807,0.04214
4,19,541.0651,0.09347
4,19,542.0709,0.18483
4,19,543.07,0.31866
4,19,544.0887,0.48771
4,19,545.0735,0.66519
4,19,546.078,0.81947
4,19,547.0763,0.92641
4,19,548.0695,0.9768
4,19,549.0851,0.99209
4,19,550.0726,0.99638
4,19,551.0859,1.0
4,19,552.0746,0.99387
4,19,553.0665,0.98645
4,19,554.0891,0.98599
4,19,555.0649,0.9857
4,19,556.0734,0.98392
4,19,557.0888,0.98056
4,19,558.0842,0.97538
4,19,559.0858,0.95906
4,19,560.0656,0.93017
4,19,561.0772,0.8653
4,19,562.0646,0.76477
4,19,563.0814,0.62944
4,19,564.071,0.4735
4,19,565.0869,0.3009
4,19,566.0727,0.16063
4,19,567.0818,0.06766
4,19,568.0858,0.02472
4,19,569.0283,0.01
4,20,538.3799,0.01
4,20,539.0915,0.01726
4,20,540.0807,0.04214
4,20,541.0651,0.09347
4,20,542.0709,0.18483
4,20,543.07,0.31866
4,20,544.0887,0.48771
4,20,545.0735,0.66519
4,20,546.078,0.81947
4,20,547.0763,0.92641
4,20,548.0695,0.9768
4,20,549.0851,0.99209
4,20,550.0726,0.99638
4,20,551.0859,1.0
4,20,552.0746,0.99387
4,20,553.0665,0.98645
4,20,554.0891,0.98599
4,20,555.0649,0.9857
4,20,556.0734,0.98392
4,20,557.0888,0.98056
4,20,558.0842,0.97538
4,20,559.0858,0.95906
4,20,560.0656,0.93017
4,20,561.0772,0.8653
4,20,562.0646,0.76477
4,20,563.0814,0.62944
4,20,564.071,0.4735
4,20,565.0869,0.3009
4,20,566.0727,0.16063
4,20,567.0818,0.06766
4,20,568.0858,0.02472
4,20,569.0283,0.01
